B_in,B_out,CV_boundary,MaxMin_boundary,OverflowRatio_boundary,boundary_balance_controllable,boundary_balance_degenerate,boundary_empty_ratio,boundary_in_empty_ratio,boundary_in_load_veh,boundary_in_saturation_ratio,boundary_out_empty_ratio,boundary_out_load_veh,boundary_out_saturation_ratio,boundary_out_sink_veh,boundary_saturation_ratio,capacity_drop_active,capacity_drop_lane_loss_FW_E_last,capacity_drop_lane_loss_FW_E_seg0,capacity_drop_lane_loss_FW_E_seg1,capacity_drop_lane_loss_FW_E_seg2,capacity_drop_lane_loss_FW_E_seg3,capacity_drop_lane_loss_FW_E_seg4,capacity_drop_lane_loss_FW_E_seg5,capacity_drop_lane_loss_FW_E_seg6,capacity_drop_lane_loss_FW_E_seg7,capacity_drop_lane_loss_FW_W_last,capacity_drop_lane_loss_FW_W_seg0,capacity_drop_lane_loss_FW_W_seg1,capacity_drop_lane_loss_FW_W_seg2,capacity_drop_lane_loss_FW_W_seg3,capacity_drop_lane_loss_FW_W_seg4,capacity_drop_lane_loss_FW_W_seg5,capacity_drop_lane_loss_FW_W_seg6,capacity_drop_lane_loss_FW_W_seg7,computation_time_sec,coupling_aggregate_urban_model,coupling_freeway_substeps,coupling_movement_urban_model,coupling_nested_order_active,coupling_offramp_arrivals_accepted_veh,coupling_offramp_arrivals_rejected_veh,coupling_offramp_storage_active,coupling_offramp_storage_ttt_moved_to_freeway,coupling_onramp_sync_active,coupling_onramp_two_reservoir_active,coupling_urban_substeps,cumulative_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,density_exceedance_count,density_projection_count,inbound_service_veh,incident_lane_closure_active,incident_lane_loss_FW_E_seg6,lambda_eff_FW_E_last,lambda_eff_FW_E_seg0,lambda_eff_FW_E_seg1,lambda_eff_FW_E_seg2,lambda_eff_FW_E_seg3,lambda_eff_FW_E_seg4,lambda_eff_FW_E_seg5,lambda_eff_FW_E_seg6,lambda_eff_FW_E_seg7,lambda_eff_FW_W_last,lambda_eff_FW_W_seg0,lambda_eff_FW_W_seg1,lambda_eff_FW_W_seg2,lambda_eff_FW_W_seg3,lambda_eff_FW_W_seg4,lambda_eff_FW_W_seg5,lambda_eff_FW_W_seg6,lambda_eff_FW_W_seg7,mainline_exit_flow_total,mainline_origin_queue_total_veh,mean_ramp_receiving_factor,mean_segment_flow,metering_over_release_flow,metering_shortfall_flow,metering_target_infeasible,movement_queue_model_active,movement_queue_projection_protected_veh,movement_queue_projection_veh,net_inflow,net_inflow_target,net_inflow_tracking_error,nuf_target_flow,offramp_blocked_flow_FW_E,offramp_blocked_flow_FW_W,offramp_blocked_flow_OR_D_E,offramp_blocked_flow_OR_D_W,offramp_blocked_flow_OR_F_E,offramp_blocked_flow_OR_F_W,offramp_blocked_flow_total,offramp_departures_OR_D_E_veh,offramp_departures_OR_D_W_veh,offramp_departures_OR_F_E_veh,offramp_departures_OR_F_W_veh,offramp_departures_veh,offramp_flow_FW_E,offramp_flow_FW_W,offramp_flow_OR_D_E,offramp_flow_OR_D_W,offramp_flow_OR_F_E,offramp_flow_OR_F_W,offramp_flow_total,offramp_occupancy_ratio_OR_D_E,offramp_occupancy_ratio_OR_D_W,offramp_occupancy_ratio_OR_F_E,offramp_occupancy_ratio_OR_F_W,offramp_storage_binding,offramp_storage_occupancy_veh,offramp_storage_ttt,onramp_approach_queue_veh,onramp_arrivals_veh,onramp_green_release_request_veh,onramp_green_release_shortfall_veh,onramp_green_releases_veh,onramp_two_reservoir_active,outbound_service_veh,queue_overflow_count,ramp_metering_release_actual_R_D_E_veh,ramp_metering_release_actual_R_D_W_veh,ramp_metering_release_actual_R_F_E_veh,ramp_metering_release_actual_R_F_W_veh,ramp_metering_release_request_R_D_E_veh,ramp_metering_release_request_R_D_W_veh,ramp_metering_release_request_R_F_E_veh,ramp_metering_release_request_R_F_W_veh,ramp_metering_release_request_veh,ramp_metering_release_shortfall_R_D_E_veh,ramp_metering_release_shortfall_R_D_W_veh,ramp_metering_release_shortfall_R_F_E_veh,ramp_metering_release_shortfall_R_F_W_veh,ramp_metering_release_shortfall_veh,ramp_metering_releases_veh,ramp_queue_overflow_count,ramp_queue_veh,speed_projection_count,step,step_freeway_ttt,step_total_ttt,step_urban_ttt,time_sec,total_metering_error,total_metering_flow,total_no_meter_flow,total_ramp_queue_end_veh,total_ramp_queue_start_veh,urban_accumulation_abs_error_veh,urban_accumulation_error_veh,urban_accumulation_initial_error_veh,urban_accumulation_initial_veh,urban_accumulation_mean_veh,urban_accumulation_target_disabled,urban_accumulation_target_veh,urban_accumulation_veh,urban_demand_arrivals_veh,urban_gate_inflow_veh,urban_link_occupancy_veh,urban_net_inflow_target_veh,urban_net_inflow_target_veh_h,urban_net_inflow_tracking_error_veh_h,urban_storage_active,urban_storage_occupancy,urban_substep_active,urban_total_departures_veh,urban_total_vehicles_veh,urban_uncontrolled_node_movement_queue_veh,urban_uncontrolled_node_storage_occupancy_veh,urban_uncontrolled_node_ttt,urban_uncontrolled_node_vehicles_veh
0.10906752279580667,0.0006760411032990521,1.1415903434918246,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,10.033333333333335,0.0,96.60987959841991,0.0,1.0,0.0,0.0,0.0,0.001993419343210253,0.0,0.004680818906775593,0.0,0.0,0.0,0.0,0.0,0.0,0.0019147547951679684,0.0,0.00460538280629092,0.0,0.0,0.0,1.7400001524947584e-05,0.0,18.0,1.0,1.0,77.44320474743706,0.0,1.0,0.26351360936798196,1.0,1.0,36.0,8.850935799227075,18.217474009143395,9.366538209916317,0.0,0.0,305.3078493408329,0.0,,2.0,2.0,2.0,1.9980065806567897,2.0,1.9953191810932245,2.0,2.0,2.0,2.0,2.0,2.0,1.9980852452048319,2.0,1.995394617193709,2.0,2.0,2.0,5361.210895562345,0.0,1.0,1995.2157478304507,1681.6944444444443,0.0,0.0,1.0,0.0,0.0,3493.9061681707476,0.0,3493.9061681707476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.284402374481665,16.02813812863588,21.425405084822298,21.153237086226415,74.89118267416626,780.4184970911176,768.445597857624,335.7928548576004,330.1827911508506,444.6256422335171,438.2628067067733,1548.8640949487415,0.01689795133551088,0.0165767989705181,0.02567099330772013,0.025478641400959595,0.0,0.0,0.0,10.033333333333335,60.2,85.97395833333333,0.0,85.97395833333333,1.0,130.61254093229547,0.0,21.12083333333333,19.99305555555555,22.049305555555556,20.92152777777778,21.12083333333333,19.99305555555555,22.049305555555556,20.92152777777778,84.08472222222221,0.0,0.0,0.0,0.0,0.0,84.08472222222221,0.0,1.8892361111111113,0.0,0,8.850935799227075,18.217474009143395,9.366538209916317,180.0,1681.6944444444443,1681.6944444444443,1681.6944444444443,1.8892361111111113,0.0,0.0,0.0,0.0,172.9269006319688,133.55750030943747,1.0,0.0,172.89067807574673,113.75,213.95833333333331,146.70144196463568,0.0,0.0,3493.9061681707476,1.0,146.70144196463568,1.0,492.49039648320155,206.25734474241347,0.0,82.87190463834713,2.260688865815128,82.87190463834713
0.19428571428571434,0.0009328734074558476,0.8021699918407383,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,14.654644097222222,0.0,130.35021775933558,0.0,1.0,0.0,0.0,0.0,0.001326198690855534,0.0,0.002540754040239087,0.0,0.0,0.0,0.0,0.0,0.0,0.0012020019905309987,0.0,0.0022799002208213994,0.0,0.0,0.0,1.7799990018829703e-05,0.0,18.0,1.0,1.0,40.575193834958846,0.0,1.0,0.26493098499999257,1.0,1.0,36.0,14.258076090746542,33.25871662973969,19.000640538993146,0.0,0.0,150.0287015536414,0.0,,2.0,2.0,2.0,1.9986738013091445,2.0,1.997459245959761,2.0,2.0,2.0,2.0,2.0,2.0,1.998797998009469,2.0,1.9977200997791786,2.0,2.0,2.0,3170.2746371173557,0.0,1.0,1182.5766842496148,1898.844196524756,0.0,0.0,1.0,0.0,0.0,-1086.3483817129595,0.0,1086.3483817129595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817292065388919,5.54000000955476,8.294598615526157,7.8768108631715865,27.528701553641422,416.08244429698675,395.4214324021898,173.66642561752312,165.38742038074136,242.41601867946363,230.03401202144843,811.5038766991765,0.018971249722137,0.018057701659094063,0.02610992391295075,0.024701387697576224,0.0,13.206223474147293,0.018341977047426797,14.654644097222222,60.2,95.43800283673778,0.0,95.43800283673778,1.0,204.34612063928938,0.0,23.86386792341945,22.463867923419446,25.007236989699457,23.607236989699455,23.86386792341945,22.463867923419446,25.007236989699457,23.607236989699455,94.94220982623781,0.0,0.0,0.0,0.0,0.0,94.94220982623781,0.0,2.385029121611087,0.0,1,5.4071402915194655,15.041242620596293,9.634102329076828,360.0,1898.844196524756,1898.844196524756,1898.844196524756,2.385029121611087,1.8892361111111111,0.0,0.0,0.0,153.4054647825915,173.96240236453576,1.0,0.0,152.70984826942535,113.75,109.58333333333334,124.77469508893799,0.0,0.0,1086.3483817129595,1.0,124.77469508893799,1.0,508.47408768431393,181.94782569998097,0.0,58.80235766109601,3.761175825888004,58.80235766109601
0.10906752279580667,0.0003549112316720837,0.7212151762466982,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.153044347188924,0.0,134.6690008722949,0.0,1.0,0.0,0.0,0.0,0.0006517451419517157,0.0,0.0011015033438958291,0.0,0.0,0.0,0.0,0.0,0.0,0.0005905576206657326,0.0,0.0009874132543948126,0.0,0.0,0.0,1.680001150816679e-05,0.0,18.0,1.0,1.0,39.755386080522015,0.0,1.0,0.12730106780220762,1.0,1.0,36.0,19.327555008460795,46.87782866096974,27.550273652508945,0.0,0.0,158.16169588842783,0.0,,2.0,2.0,2.0,1.9993482548580483,2.0,1.9988984966561043,2.0,2.0,2.0,2.0,2.0,2.0,1.999409442379334,2.0,1.9990125867456052,2.0,2.0,2.0,2845.0381832923285,0.0,1.0,1133.3207358054515,1902.33471958361,0.0,0.0,1.0,0.0,0.0,-842.7305666027496,0.0,842.7305666027496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550259010629034,11.000252761691058,15.71223452887909,14.89894958722865,53.16169588842783,407.7878901572934,387.3198314531466,173.46254288305514,165.20155569370434,234.32534727423828,222.11827575944224,795.10772161044,0.009399271553691493,0.008945390929864773,0.012090490856636939,0.011426830272855466,0.0,0.0,0.0,13.153044347188924,60.2,94.69064579209807,0.0,94.69064579209807,1.0,200.2982242185653,0.0,23.748482611583338,22.348482611583336,25.209885378006916,23.809885378006918,23.748482611583338,22.348482611583336,25.209885378006916,23.809885378006918,95.1167359791805,0.0,0.0,0.0,0.0,0.0,95.1167359791805,0.0,1.9589389345286468,0.0,2,5.069478917714252,13.619112031230053,8.5496331135158,540.0,1902.33471958361,1902.33471958361,1902.33471958361,1.9589389345286468,2.385029121611087,0.0,0.0,0.0,143.4971368567531,150.74599081514563,1.0,0.0,143.2134972434921,113.75,98.54166666666667,113.16751413011653,0.0,0.0,842.7305666027496,1.0,113.16751413011653,1.0,472.51902744079933,179.6998749240144,0.0,53.68290783645213,2.7608028890533403,53.68290783645213
0.19428571428571434,0.0008454791543181517,0.7956103275389759,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.338573818135442,0.0,119.01706492176947,0.0,1.0,0.0,0.0,0.0,0.0013065420034800033,0.0,0.0021911219563765455,0.0,0.0,0.0,0.0,0.0,0.0,0.0011838839917652406,0.0,0.001958587120214005,0.0,0.0,0.0,2.2599997464567423e-05,0.0,18.0,1.0,1.0,39.74966201944982,0.0,1.0,0.25191261666956094,1.0,1.0,36.0,24.497190489833095,60.16777010847516,35.670579618642066,0.0,0.0,148.9633873206056,0.0,,2.0,2.0,2.0,1.99869345799652,2.0,1.9978088780436234,2.0,2.0,2.0,2.0,2.0,2.0,1.9988161160082347,2.0,1.998041412879786,2.0,2.0,2.0,2793.7157991780205,0.0,1.0,1126.1381026621361,1889.8828204901754,0.0,0.0,1.0,0.0,0.0,-860.6306747608278,0.0,860.6306747608278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775432152711595,5.500404542049864,7.79720585644103,7.390344769403134,26.463387320605623,407.7206970756846,387.27254331331153,173.14829312546698,164.9032765735197,234.57240395021765,222.36926673979184,794.9932403889961,0.01882096615889894,0.017912328894182757,0.024163998109742547,0.022802772381522642,0.0,13.192738592675816,0.01832324804538308,15.338573818135442,60.2,94.9600703670955,0.0,94.9600703670955,1.0,191.99492105864698,0.0,23.800700728881296,22.400700728881297,24.84636978337309,23.44636978337309,23.800700728881296,22.400700728881297,24.84636978337309,23.44636978337309,94.49414102450878,0.0,0.0,0.0,0.0,0.0,94.49414102450878,0.0,2.4248682771153707,0.0,3,5.169635481372298,13.28994144750542,8.120305966133122,720.0,1889.8828204901754,1889.8828204901754,1889.8828204901754,2.4248682771153707,1.9589389345286468,0.0,0.0,0.0,135.95651963949507,144.02899938536288,1.0,0.0,136.21421980428516,113.75,109.58333333333334,112.47783932981986,0.0,0.0,860.6306747608278,1.0,112.47783932981986,1.0,454.3148765306832,166.136126955754,0.0,54.91533045762708,2.802247326437695,54.91533045762708
0.10906752279580667,0.0003619680034273598,0.714003452539298,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.025910929278144,0.0,122.17203124730962,0.0,1.0,0.0,0.0,0.0,0.0006529431692464301,0.0,0.001084197141613588,0.0,0.0,0.0,0.0,0.0,0.0,0.0005916440349646754,0.0,0.0009686422700450552,0.0,0.0,0.0,1.5999990864656866e-05,0.0,18.0,1.0,1.0,39.45983981025125,0.0,1.0,0.12666420663008404,1.0,1.0,36.0,29.49877036660951,73.38667462454951,43.88790425794001,0.0,0.0,157.76110898259847,0.0,,2.0,2.0,2.0,1.9993470568307536,2.0,1.9989158028583864,2.0,2.0,2.0,2.0,2.0,2.0,1.9994083559650353,2.0,1.999031357729955,2.0,2.0,2.0,2778.0771119252513,0.0,1.0,1119.0647550862057,1864.9724109960396,0.0,0.0,1.0,0.0,0.0,-577.4041242620933,0.0,577.4041242620933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550604257339984,11.000573003533049,15.51172098959697,14.698210732128484,52.761108982598486,404.82756708241783,384.36922912260724,173.3681361389796,165.1120458685379,231.45943094343824,219.2571832540693,789.1967962050251,0.009407997395240432,0.008953786666882334,0.012013552573731162,0.011333522648044398,0.0,0.0,0.0,13.025910929278144,60.2,92.7539166055325,0.0,92.7539166055325,1.0,186.63131519570314,0.0,23.276399586505324,21.876399586505322,24.747910688395667,23.347910688395665,23.276399586505324,21.876399586505322,24.747910688395667,23.347910688395665,93.24862054980197,0.0,0.0,0.0,0.0,0.0,93.24862054980197,0.0,1.930164332845898,0.0,4,5.001579876776415,13.218904516074353,8.217324639297939,900.0,1864.9724109960396,1864.9724109960396,1864.9724109960396,1.930164332845898,2.4248682771153707,0.0,0.0,0.0,141.9312384886974,144.62487541400236,1.0,0.0,141.56204382289778,113.75,98.54166666666667,111.9254459707638,0.0,0.0,577.4041242620933,1.0,111.9254459707638,1.0,453.65288591063535,177.92128808550925,0.0,53.184752076892124,2.7711884239290154,53.184752076892124
0.19428571428571434,0.0008455620136643138,0.797476681984133,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.338872782836287,0.0,118.39094500177657,0.0,1.0,0.0,0.0,0.0,0.001306004698752984,0.0,0.0021664776000078273,0.0,0.0,0.0,0.0,0.0,0.0,0.0011833961341704742,0.0,0.001935446289264453,0.0,0.0,0.0,1.4299992471933365e-05,0.0,18.0,1.0,1.0,39.65786421293257,0.0,1.0,0.2509660381515084,1.0,1.0,36.0,34.64878560088897,86.58711804831303,51.93833244742406,0.0,0.0,148.87083355521085,0.0,,2.0,2.0,2.0,1.9986939953012468,2.0,1.9978335223999923,2.0,2.0,2.0,2.0,2.0,2.0,1.9988166038658295,2.0,1.9980645537107355,2.0,2.0,2.0,2771.6697805463064,0.0,1.0,1121.7851234864631,1883.2919132286215,0.0,0.0,1.0,0.0,0.0,-845.6744042367905,0.0,845.6744042367905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7749936483238145,5.499993038473761,7.751260115316336,7.344586753096971,26.370833555210883,406.79998599091823,386.35729826773337,173.13383733656525,164.8897778452492,233.66614865435298,221.46752042248417,793.1572842586515,0.018816826334015387,0.017908371788001656,0.024017935290475186,0.02265774315006953,0.0,13.180161333011036,0.018305779629181996,15.338872782836287,60.2,94.65642671889913,0.0,94.65642671889913,1.0,191.15455376705037,0.0,23.7032170394596,22.303217039459597,24.779080791255943,23.37908079125594,23.7032170394596,22.303217039459597,24.779080791255943,23.37908079125594,94.16459566143108,0.0,0.0,0.0,0.0,0.0,94.16459566143108,0.0,2.4219953903139437,0.0,5,5.150015234279463,13.200443423763513,8.05042818948405,1080.0,1883.2919132286215,1883.2919132286215,1883.2919132286215,2.4219953903139437,1.930164332845898,0.0,0.0,0.0,135.00409873750482,142.69996135295779,1.0,0.0,135.272543803874,113.75,109.58333333333334,111.81845587248833,0.0,0.0,845.6744042367905,1.0,111.81845587248833,1.0,451.51768124093775,165.19474992004365,0.0,54.536651928918076,2.769123677924477,54.536651928918076
0.10906752279580667,0.0003629564017753051,0.7147554295257483,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.010314648378637,0.0,121.54373712253611,0.0,1.0,0.0,0.0,0.0,0.0006530080538173068,0.0,0.0010826760301952338,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917034267239885,0.0,0.0009671933182505082,0.0,0.0,0.0,1.3700002455152571e-05,0.0,18.0,1.0,1.0,39.447155329783435,0.0,1.0,0.12660479810275005,1.0,1.0,36.0,39.64680147049871,99.77770091246197,60.13089944196326,0.0,0.0,157.73446729930617,0.0,,2.0,2.0,2.0,1.9993469919461826,2.0,1.9989173239698046,2.0,2.0,2.0,2.0,2.0,2.0,1.999408296573276,2.0,1.9990328066817495,2.0,2.0,2.0,2774.9531530170693,0.0,1.0,1118.378396049497,1862.1826012495662,0.0,0.0,1.0,0.0,0.0,-562.8949390291518,0.0,562.8949390291518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55003055075234,11.000028919311227,15.498876425759935,14.685531403482685,52.73446729930619,404.7003640857021,384.24274250996643,173.36650007375815,165.11052699471162,231.33386401194397,219.1322155152548,788.9431065956685,0.009408442205588986,0.008954214938763232,0.012005858378231732,0.011325780824988939,0.0,0.0,0.0,13.010314648378637,60.2,92.6172512821684,0.0,92.6172512821684,1.0,185.87921425076377,0.0,23.241693265836588,21.84169326583659,24.71287176540256,23.312871765402562,23.241693265836588,21.84169326583659,24.71287176540256,23.312871765402562,93.1091300624783,0.0,0.0,0.0,0.0,0.0,93.1091300624783,0.0,1.9301166100040452,0.0,6,4.998015869609738,13.190582864148935,8.192566994539197,1260.0,1862.1826012495662,1862.1826012495662,1862.1826012495662,1.9301166100040452,2.4219953903139437,0.0,0.0,0.0,141.73048593413256,144.15414090719958,1.0,0.0,141.3745808329325,113.75,98.54166666666667,111.79800273034027,0.0,0.0,562.8949390291518,1.0,111.79800273034027,1.0,452.4440359962868,177.71822881464445,0.0,53.12795248396296,2.765634464408382,53.12795248396296
0.19428571428571434,0.0008459270258628915,0.7976299475342005,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.335783392491992,0.0,118.27690836302833,0.0,1.0,0.0,0.0,0.0,0.0013060098194044053,0.0,0.0021651977355595653,0.0,0.0,0.0,0.0,0.0,0.0,0.0011834011627387397,0.0,0.0019342430537378189,0.0,0.0,0.0,1.720000000204891e-05,0.0,18.0,1.0,1.0,39.65199388093844,0.0,1.0,0.25092019360016127,1.0,1.0,36.0,44.79547692521069,112.97172788441,68.17625095919931,0.0,0.0,148.86625380111752,0.0,,2.0,2.0,2.0,1.9986939901805956,2.0,1.9978348022644405,2.0,2.0,2.0,2.0,2.0,2.0,1.9988165988372613,2.0,1.9980657569462623,2.0,2.0,2.0,2770.4290205170414,0.0,1.0,1121.5139032448924,1882.4869830569,0.0,0.0,1.0,0.0,0.0,-842.4645224370629,0.0,842.4645224370629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775001401718669,5.500001325229356,7.748959110133297,7.342291964036226,26.366253801117548,406.7411850507391,386.2986925680297,173.1337068715489,164.8896645860251,233.60747817919022,221.4090279820046,793.0398776187689,0.01881683345215164,0.01790838132533457,0.024010758409526028,0.022650618104163748,0.0,13.1787636204607,0.018303838361750972,15.335783392491992,60.2,94.61641604184024,0.0,94.61641604184024,1.0,190.98947992297067,0.0,23.692683191575057,22.292683191575055,24.769491384847452,23.36949138484745,23.692683191575057,22.292683191575055,24.769491384847452,23.36949138484745,94.12434915284501,0.0,0.0,0.0,0.0,0.0,94.12434915284501,0.0,2.4221834989992703,0.0,7,5.148675454711985,13.194026971948038,8.045351517236053,1440.0,1882.4869830569,1882.4869830569,1882.4869830569,2.4221834989992703,1.9301166100040452,0.0,0.0,0.0,134.95377992388745,142.6047829197851,1.0,0.0,135.2220414850672,113.75,109.58333333333334,111.78293857073541,0.0,0.0,842.4645224370629,1.0,111.78293857073541,1.0,451.24121018043775,165.14115821089248,0.0,54.52075255127542,2.767658202962851,54.52075255127542
0.10906752279580667,0.0003630213221689216,0.7148335375240016,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.00924466879318,0.0,121.51212866276434,0.0,1.0,0.0,0.0,0.0,0.0006530049252970985,0.0,0.0010825647007116387,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917005974689236,0.0,0.0009670892964824077,0.0,0.0,0.0,2.2400010493583977e-05,0.0,18.0,1.0,1.0,39.44619713450185,0.0,1.0,0.1265992747818523,1.0,1.0,36.0,49.79324498152384,126.16051002983272,76.36726504830888,0.0,0.0,157.73197703906783,0.0,,2.0,2.0,2.0,1.9993469950747027,2.0,1.9989174352992884,2.0,2.0,2.0,2.0,2.0,2.0,1.999408299402531,2.0,1.9990329107035174,2.0,2.0,2.0,2774.6885674633318,0.0,1.0,1118.3263414805847,1862.0409214181261,0.0,0.0,1.0,0.0,0.0,-562.176984239185,0.0,562.176984239185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55000136610716,11.000001282777163,15.497654155562419,14.684320234621108,52.73197703906785,404.6907342288641,384.23320846117275,173.36633690809225,165.11037618467466,231.32439732077182,219.12283227649806,788.9239426900368,0.009408416679875598,0.008954190626128752,0.012005184547482305,0.011325114992190993,0.0,0.0,0.0,13.00924466879318,60.2,92.60998085000108,0.0,92.60998085000108,1.0,185.8408262510271,0.0,23.23987221799336,21.839872217993356,24.7111508174598,23.311150817459797,23.23987221799336,21.839872217993356,24.7111508174598,23.311150817459797,93.10204607090631,0.0,0.0,0.0,0.0,0.0,93.10204607090631,0.0,1.9301182780940356,0.0,8,4.9977680563131495,13.188782145422724,8.191014089109576,1620.0,1862.0409214181261,1862.0409214181261,1862.0409214181261,1.9301182780940356,2.4221834989992703,0.0,0.0,0.0,141.7143504383511,144.12396324411563,1.0,0.0,141.35844773506736,113.75,98.54166666666667,111.78798154942362,0.0,0.0,562.176984239185,1.0,111.78798154942362,1.0,452.3734599711179,177.70102573719387,0.0,53.12297306898847,2.7650871676253814,53.12297306898847
0.19428571428571434,0.0008459612686687601,0.7976407511880264,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.335481359769787,0.0,118.26566340994103,0.0,1.0,0.0,0.0,0.0,0.0013060093485129192,0.0,0.0021651100228596474,0.0,0.0,0.0,0.0,0.0,0.0,0.0011834007390928065,0.0,0.0019341604359245615,0.0,0.0,0.0,1.929998688865453e-05,0.0,18.0,1.0,1.0,39.65158401140813,0.0,1.0,0.2509169524353601,1.0,1.0,36.0,54.94182819274018,139.35405780800644,84.41222961526627,0.0,0.0,148.86590564201222,0.0,,2.0,2.0,2.0,1.9986939906514871,2.0,1.9978348899771403,2.0,2.0,2.0,2.0,2.0,2.0,1.998816599260907,2.0,1.9980658395640754,2.0,2.0,2.0,2770.346365318355,0.0,1.0,1121.4952551760712,1882.4339130741953,0.0,0.0,1.0,0.0,0.0,-842.1958523158296,0.0,842.1958523158296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775000147193872,5.500000138240722,7.748786043906813,7.342119312670841,26.365905642012248,406.7370812479692,386.29459898019365,173.13368406908108,164.8896433867045,233.60339717888806,221.40495559348915,793.0316802281627,0.018816829398937654,0.017908377466026075,0.024010252028149933,0.02265011396545175,0.0,13.178681054737808,0.018303723687135846,15.335481359769787,60.2,94.61376166112252,0.0,94.61376166112252,1.0,190.9756982578037,0.0,23.69199328169493,22.29199328169493,24.768854545159957,23.36885454515996,23.69199328169493,22.29199328169493,24.768854545159957,23.36885454515996,94.12169565370978,0.0,0.0,0.0,0.0,0.0,94.12169565370978,0.0,2.4221842855067894,0.0,9,5.148583211216341,13.19354777817373,8.04496456695739,1800.0,1882.4339130741953,1882.4339130741953,1882.4339130741953,2.4221842855067894,1.9301182780940356,0.0,0.0,0.0,134.95042995930282,142.59742246515947,1.0,0.0,135.218691615038,113.75,109.58333333333334,111.78060953070019,0.0,0.0,842.1958523158296,1.0,111.78060953070019,1.0,451.21880825584526,165.13750630814116,0.0,54.51980302325205,2.7675405941964533,54.51980302325205
