boundary_queue_in_A_left,boundary_queue_in_A_top,boundary_queue_in_B_top,boundary_queue_in_C_right,boundary_queue_in_C_top,boundary_queue_in_D_left,boundary_queue_in_F_right,boundary_queue_out_A_left,boundary_queue_out_A_top,boundary_queue_out_B_top,boundary_queue_out_C_right,boundary_queue_out_C_top,boundary_queue_out_D_left,boundary_queue_out_F_right,flow_FW_E_mean,flow_FW_W_mean,freeway_vehicles,lambda_eff_FW_E_last,lambda_eff_FW_E_mean,lambda_eff_FW_W_last,lambda_eff_FW_W_mean,movement_queue_A_E_to_N,movement_queue_A_E_to_S,movement_queue_A_E_to_W,movement_queue_A_N_to_E,movement_queue_A_N_to_S,movement_queue_A_N_to_W,movement_queue_A_S_to_E,movement_queue_A_S_to_N,movement_queue_A_S_to_W,movement_queue_A_W_to_E,movement_queue_A_W_to_N,movement_queue_A_W_to_S,movement_queue_B_E_to_N,movement_queue_B_E_to_S,movement_queue_B_E_to_W,movement_queue_B_N_to_E,movement_queue_B_N_to_S,movement_queue_B_N_to_W,movement_queue_B_S_to_E,movement_queue_B_S_to_N,movement_queue_B_S_to_W,movement_queue_B_W_to_E,movement_queue_B_W_to_N,movement_queue_B_W_to_S,movement_queue_C_E_to_N,movement_queue_C_E_to_S,movement_queue_C_E_to_W,movement_queue_C_N_to_E,movement_queue_C_N_to_S,movement_queue_C_N_to_W,movement_queue_C_S_to_E,movement_queue_C_S_to_N,movement_queue_C_S_to_W,movement_queue_C_W_to_E,movement_queue_C_W_to_N,movement_queue_C_W_to_S,movement_queue_D_E_to_N,movement_queue_D_E_to_W,movement_queue_D_E_to_onE,movement_queue_D_E_to_onW,movement_queue_D_N_to_E,movement_queue_D_N_to_W,movement_queue_D_N_to_onE,movement_queue_D_N_to_onW,movement_queue_D_W_to_E,movement_queue_D_W_to_N,movement_queue_D_W_to_onE,movement_queue_D_W_to_onW,movement_queue_D_offE_to_E,movement_queue_D_offE_to_N,movement_queue_D_offE_to_W,movement_queue_D_offW_to_E,movement_queue_D_offW_to_N,movement_queue_D_offW_to_W,movement_queue_E_E_to_N,movement_queue_E_E_to_W,movement_queue_E_N_to_E,movement_queue_E_N_to_W,movement_queue_E_W_to_E,movement_queue_E_W_to_N,movement_queue_F_E_to_N,movement_queue_F_E_to_W,movement_queue_F_E_to_onE,movement_queue_F_E_to_onW,movement_queue_F_N_to_E,movement_queue_F_N_to_W,movement_queue_F_N_to_onE,movement_queue_F_N_to_onW,movement_queue_F_W_to_E,movement_queue_F_W_to_N,movement_queue_F_W_to_onE,movement_queue_F_W_to_onW,movement_queue_F_offE_to_E,movement_queue_F_offE_to_N,movement_queue_F_offE_to_W,movement_queue_F_offW_to_E,movement_queue_F_offW_to_N,movement_queue_F_offW_to_W,ramp_queue_R_D_E,ramp_queue_R_D_W,ramp_queue_R_F_E,ramp_queue_R_F_W,rho_FW_E_mean,rho_FW_W_mean,speed_FW_E_mean,speed_FW_W_mean,step,storage_available_A_left_out,storage_available_A_to_B,storage_available_A_to_D,storage_available_A_top_out,storage_available_B_to_A,storage_available_B_to_C,storage_available_B_to_E,storage_available_B_top_out,storage_available_C_right_out,storage_available_C_to_B,storage_available_C_to_F,storage_available_C_top_out,storage_available_D_R_E,storage_available_D_R_W,storage_available_D_left_out,storage_available_D_to_A,storage_available_D_to_E,storage_available_E_to_B,storage_available_E_to_D,storage_available_E_to_F,storage_available_F_R_E,storage_available_F_R_W,storage_available_F_right_out,storage_available_F_to_C,storage_available_F_to_E,storage_available_OR_D_E_storage,storage_available_OR_D_W_storage,storage_available_OR_F_E_storage,storage_available_OR_F_W_storage,time_sec,urban_protected_accumulation_veh,urban_vehicles
5.923076923076924,0.0,0.0,4.355555555555557,0.0,8.076923076923078,4.977777777777778,0.3645833333333333,1.6630608974358978,6.182725694444445,0.3645833333333333,1.271180555555556,0.0,0.0,951.717949245777,907.1437129017169,71.07234054778726,2.0,2.0,2.0,2.0,0.18229166666666666,0.18229166666666666,0.3645833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.961538461538462,1.480769230769231,1.480769230769231,3.114149305555556,3.114149305555556,6.228298611111112,0.0,0.0,0.0,0.0,0.0,0.0,6.137152777777778,3.068576388888889,3.068576388888889,1.0888888888888892,1.0888888888888892,2.1777777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.3645833333333333,0.18229166666666666,0.18229166666666666,0.0,0.0,2.5666666666666678,2.3333333333333335,0.0,0.0,0.0,0.0,4.038461538461539,2.0192307692307696,1.0096153846153848,1.0096153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2444444444444445,2.488888888888889,0.6222222222222222,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.683333333333333,2.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.4894764957264957,0.4505876068376069,0.4925925925925927,0.4537037037037037,4.432595279635143,4.215652238980714,108.33491578326786,108.54415973274331,0,219.87112713675214,209.42483298708933,213.7127403846154,219.9158653846154,214.71788194444454,214.78298611111123,212.25043402777763,220.0,219.86122685185185,210.45253327035795,212.6586805555555,219.94814814814814,180.0,180.0,219.96915064102564,216.53705313394352,207.53695605415123,203.67154360787458,205.48308882591357,205.688454781961,180.0,180.0,219.9773148148148,211.99049471331264,206.55837307308053,59.706737291182876,59.72042043393697,59.4569416271789,59.493053598782616,180.0,161.18034966271446,59.55590277777778
0.0,4.166666666666667,5.0,0.0,5.416666666666668,0.0,0.0,2.5071549417657097,2.9309765501980856,4.0458258378501535,3.01101393457234,3.3136945358113463,1.0715227697649572,1.2341001157407412,1158.252361839875,1097.4713151826218,84.9357947752259,2.0,1.998425292114919,2.0,1.9985767669151306,0.0,0.0,0.0,1.0416666666666667,2.0833333333333335,1.0416666666666667,1.4654882750990428,2.9309765501980856,1.4654882750990428,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.5,1.25,2.0229129189250767,4.0458258378501535,2.0229129189250767,0.0,0.0,0.0,0.0,0.0,0.0,1.354166666666667,2.708333333333334,1.354166666666667,1.6568472679056732,3.3136945358113463,1.6568472679056732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0715227697649572,1.0715227697649572,3.6381894364316243,3.404856103098291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2341001157407412,1.2341001157407412,3.917433449074074,3.6841001157407405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627064649035497,0.5881757601466081,0.6036558099668593,0.5647669210779704,5.310077414110957,5.016109304941034,109.58747598800105,109.88886809394147,1,219.70486111111111,212.4804579362197,211.70032432552654,219.7290331196581,212.89110266465087,212.7912790091033,213.4313617770479,219.95008680555557,219.70486111111111,214.06291211683265,212.0306124578529,219.76168981481482,180.0,180.0,219.87592943804606,210.41142959449652,210.41723419685664,209.8046592719425,208.37935551395302,207.2489344071093,180.0,180.0,219.91247789973372,211.64928088994625,213.38866370956111,56.643992399817954,56.80290306717733,55.3191308814533,55.56356094388308,360.0,145.86569244760088,54.42015205640863
5.923076923076924,0.0,0.0,4.355555555555557,0.0,8.076923076923078,4.977777777777778,1.928097647429968,2.444818054484215,3.0213973125522666,2.291054497426597,2.234416137602188,2.679434994557402,3.3526725844850156,1133.9764255475543,1072.2715222704735,82.79052392086386,2.0,2.0,2.0,2.0,0.964048823714984,0.964048823714984,1.928097647429968,0.0,0.0,0.0,0.0,0.0,0.0,2.961538461538462,1.480769230769231,1.480769230769231,1.3620602187664848,1.3620602187664848,2.7241204375329695,0.0,0.0,0.0,0.0,0.0,0.0,3.3186741875715637,1.6593370937857819,1.6593370937857819,1.0888888888888892,1.0888888888888892,2.1777777777777785,0.0,0.0,0.0,0.0,0.0,0.0,2.291054497426597,1.1455272487132986,1.1455272487132986,1.339717497278701,2.679434994557402,3.2365254153060183,3.0031920819726845,0.0,0.0,0.0,0.0,4.038461538461539,2.0192307692307696,1.0096153846153848,1.0096153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2444444444444445,2.488888888888889,0.6222222222222222,0.6222222222222222,0.0,0.0,0.0,0.0,3.3526725844850156,1.6763362922425078,3.521501479454587,3.2881681461212535,0.0,0.0,0.0,0.0,0.0,0.0,0.4965294471153846,0.4576405582264957,0.4988867929012869,0.459997904012398,5.203296015912428,4.906387636413609,109.46587561209326,109.7512541505385,2,219.85432378228046,212.98690179445114,213.6948417041959,219.88225867567198,212.4579954509929,212.72876669760922,213.03464141117541,219.86401353276352,219.84625519004655,212.66756247092655,212.6840052390101,219.91820482453758,180.0,180.0,219.9656241653312,213.01459667430854,212.5530975161506,208.64172080091197,210.54288098465577,209.82074675593861,180.0,180.0,219.9746021412037,211.78290175882069,211.78904056363507,59.50553373899643,59.52919521445947,59.27998897381822,59.33128499499675,540.0,141.8670727738684,65.95477536467371
0.0,4.166666666666667,5.0,0.0,5.416666666666668,0.0,0.0,2.5077815547080764,2.932229776082819,3.127814759954661,2.950099744711071,3.1918661560888077,1.229727165104703,1.3916265462827042,1134.676663658342,1073.1352739492536,83.21441908142184,2.0,1.9983872161631429,2.0,1.9985451069606213,0.0,0.0,0.0,1.0416666666666667,2.0833333333333335,1.0416666666666667,1.4661148880414094,2.932229776082819,1.4661148880414094,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.5,1.25,1.5639073799773304,3.127814759954661,1.5639073799773304,0.0,0.0,0.0,0.0,0.0,0.0,1.354166666666667,2.708333333333334,1.354166666666667,1.5959330780444039,3.1918661560888077,1.5959330780444039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229727165104703,1.229727165104703,3.7963938317713706,3.563060498438037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3916265462827042,1.3916265462827042,4.074959879616038,3.8416265462827033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462405647194529,0.6073516758305639,0.6016117304288855,0.5627228415399966,5.201593071591319,4.9050871958456215,109.61857941646704,109.90913474791918,3,219.91392004985755,212.05717043382919,213.08771310346697,219.83356258903135,213.6468974129352,213.23109902763207,213.14371688125223,219.95008680555557,219.91392004985755,213.5290855840359,213.3891659022534,219.86621928418805,180.0,180.0,219.92763065887715,211.83693402388127,210.2980648773371,208.88225729254597,210.172352750693,209.25377544423336,180.0,180.0,219.91470402524303,212.63251071283835,213.16969069333655,56.62468437592663,56.78549274622502,55.322460963568275,55.57478444707378,720.0,136.09605120414656,53.605902896468876
5.923076923076924,0.0,0.0,4.355555555555557,0.0,8.076923076923078,4.977777777777778,2.108513860401191,2.5350261609698266,2.853888747760192,2.4438359527963467,2.310806865287063,2.6691718023907396,3.34100508346659,1125.0778211285271,1063.4413366028812,82.07770174309151,2.0,2.0,2.0,2.0,1.0542569302005955,1.0542569302005955,2.108513860401191,0.0,0.0,0.0,0.0,0.0,0.0,2.961538461538462,1.480769230769231,1.480769230769231,1.2999629268021144,1.2999629268021144,2.599925853604229,0.0,0.0,0.0,0.0,0.0,0.0,3.107851641916155,1.5539258209580775,1.5539258209580775,1.0888888888888892,1.0888888888888892,2.1777777777777785,0.0,0.0,0.0,0.0,0.0,0.0,2.4438359527963467,1.2219179763981733,1.2219179763981733,1.3345859011953698,2.6691718023907396,3.233959617264353,3.000626283931019,0.0,0.0,0.0,0.0,4.038461538461539,2.0192307692307696,1.0096153846153848,1.0096153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2444444444444445,2.488888888888889,0.6222222222222222,0.6222222222222222,0.0,0.0,0.0,0.0,3.34100508346659,1.670502541733295,3.5185846041999804,3.285251270866647,0.0,0.0,0.0,0.0,0.0,0.0,0.49865830664615474,0.45976941775726576,0.4998176964688119,0.4609288075799231,5.1578892072452005,4.8619267320847195,109.54866407004276,109.82932636478557,4,219.8534979747133,213.07801996610257,213.80112567801405,219.8806070605377,212.303866808887,212.5483405005976,213.04480577878329,219.86401353276352,219.84598071587772,212.82434470443474,212.7893550665022,219.9176558761999,180.0,180.0,219.9656241653312,212.77883661362642,212.36674718044875,208.90660218945177,210.46279373635255,209.8922062877645,180.0,180.0,219.9746021412037,211.7422408933511,211.9609392931634,59.505676962782275,59.52935062004512,59.28976836821652,59.340960182906244,900.0,141.7333137821149,65.90727505581718
0.0,3.1250000000000004,3.333333333333333,0.0,4.0625,0.0,0.0,2.0210283352766942,2.4795566705533885,0.9693553640114427,2.492431457252307,2.953612914504614,1.1969385030339088,1.0712591383192276,1189.6832063243992,1129.2428467002587,87.1286147383014,2.0,1.9991329741582633,2.0,1.9992115045834862,0.0,0.0,0.0,0.7812500000000001,1.5625000000000002,0.7812500000000001,1.2397783352766942,2.4795566705533885,1.2397783352766942,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.6666666666666665,0.8333333333333333,0.48467768200572137,0.9693553640114427,0.48467768200572137,0.0,0.0,0.0,0.0,0.0,0.0,1.015625,2.03125,1.015625,1.476806457252307,2.953612914504614,1.476806457252307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1969385030339088,1.1969385030339088,3.5497162808116864,3.3358273919227983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0712591383192276,1.0712591383192276,3.126763166940604,2.9323187224961593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475984566052284,0.6087095677163394,0.6013127199359237,0.5624238310470349,5.445476961434925,5.146924760828771,109.64672328881164,110.05054008980386,5,219.86250445156696,212.25227602918537,212.96600753988622,219.80785478988605,212.54119868042793,211.94591028227654,212.67458816474243,219.95008680555557,219.86250445156696,213.34330317022932,213.04110243988697,219.84051148504275,180.0,180.0,219.922031446463,211.6007973309711,210.20555026691338,208.50705655933956,209.71638408091997,208.86116020045293,180.0,180.0,219.91589492211085,212.17076071570906,212.71882799775346,57.116546623737165,57.253917399775005,56.610935067182865,56.77668414296371,1080.0,135.63513336995882,40.806904076349745
8.841239316239319,0.0,0.0,6.398518518518518,0.0,16.63995726495726,8.280740740740743,1.3356640181470942,2.8396268808684195,3.2779660406902664,1.3356640181470942,2.2648690461105843,2.3583618652822445,2.799688227790925,1934.6924453366692,1835.6522017791604,154.93247222546222,2.0,2.0,2.0,2.0,0.6678320090735471,0.6678320090735471,1.3356640181470942,0.0,0.0,0.0,0.0,0.0,0.0,4.497649572649574,2.1717948717948725,2.1717948717948725,1.7641696663730078,1.7641696663730078,3.5283393327460155,0.0,0.0,0.0,0.0,0.0,0.0,3.201952309950673,1.5137963743172589,1.5137963743172589,1.597037037037037,1.597037037037037,3.2044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.3356640181470942,0.6678320090735471,0.6678320090735471,1.1791809326411222,2.3583618652822445,5.9308547679593975,5.4175214346260665,0.0,0.0,0.0,0.0,8.495726495726494,4.072115384615384,2.036057692307692,2.036057692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0533333333333337,4.174074074074075,1.0266666666666668,1.0266666666666668,0.0,0.0,0.0,0.0,2.799688227790925,1.3998441138954625,5.2608574794210305,4.833079701643254,0.0,0.0,0.0,0.0,0.0,0.0,2.406366110340091,2.3208105547845355,2.140220551267998,2.054664995712443,9.424596911263494,8.82670434040615,103.96321403928178,105.0272724930589,6,219.55181497144073,203.18101109540046,208.3145664335444,219.48557438732593,206.818909583155,206.27062873889244,205.76999695566263,219.86401353276352,219.6251866639132,205.54673310848375,206.66375806788258,219.74690110560417,180.0,180.0,219.11634222299324,211.05583108478555,205.0351753518304,204.91640193530702,206.75971646040253,205.70150500814154,180.0,180.0,219.7043981598717,209.59255956183023,206.27267004358822,59.23997767744732,59.27121086729565,58.917545979617636,58.94935123133412,1260.0,217.37226046345614,87.96872416038094
1.6767094017094044,9.645833333333332,9.916666666666666,0.0,12.65625,6.521367521367532,0.0,4.469111189845847,4.216000157469473,1.5082856172307377,5.36555857053758,4.59222825218627,2.3759467815564825,1.9276698377723007,3004.991728479043,2919.697332219118,277.6748885387667,2.0,1.9947594741547818,2.0,1.9952388266146526,0.0,0.0,0.0,2.361111111111111,4.923611111111111,2.361111111111111,2.1080000787347366,4.216000157469473,2.1080000787347366,1.6767094017094044,0.0,0.0,0.0,0.0,0.0,2.4791666666666665,4.958333333333333,2.4791666666666665,0.7541428086153689,1.5082856172307377,0.7541428086153689,0.8984784179119647,0.0,0.0,0.0,0.0,0.0,3.0694444444444446,6.517361111111111,3.0694444444444446,2.296114126093135,4.59222825218627,2.296114126093135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3759467815564825,2.3759467815564825,11.613963916373995,10.309280114889816,6.521367521367532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9276698377723007,1.9276698377723007,11.174122176470998,8.926344398693209,0.0,0.0,1.5029590773661108,0.048514632921662804,0.0,0.0,0.0,0.0,0.0,0.0,6.375668395980126,4.094557284869017,4.924444444444444,4.924444444444444,16.421138691033654,15.820975573330761,93.81484390581548,94.58556239377283,7,219.39930555555554,198.45417204098734,196.22720257819148,219.28010149572648,201.63274443906417,200.43845681637652,196.34016077180442,219.1142765121544,219.39930555555554,199.53426775075795,193.9822935148191,219.39113425925925,180.0,180.0,219.8115162066346,198.0515774715065,194.9556546838271,192.7465750045499,197.82795969639855,195.39297834238698,180.0,180.0,219.66450222241497,201.1552512975977,199.97089230751467,52.98370548396705,53.296363646713715,51.81247755260659,52.16517801002705,1440.0,347.3684111872594,114.13075095013522
13.937179487179492,0.0,0.0,10.100740740740743,0.1701388888888833,7.269230769230795,13.009629629629634,2.5543400487180437,4.626580636894635,3.6649328924751523,2.5543400487180428,3.7076561354701334,2.897482997576324,10.184100006764337,3480.2667599569895,3344.114564985357,339.53199529595685,2.0,1.999292653790206,2.0,1.9993688493957844,1.2395079873219847,1.2395079873219847,2.5543400487180437,0.0,0.0,0.0,0.0,0.0,0.0,7.16303418803419,3.3870726495726506,3.3870726495726506,2.1267895872297475,2.1267895872297475,4.642468063348384,0.0,0.0,0.0,0.0,0.0,0.0,3.3765097270092457,1.5381433052454048,1.5381433052454048,2.4681481481481486,2.4681481481481486,5.164444444444446,0.0,0.1701388888888833,0.0,0.0,0.0,0.0,2.5543400487180428,1.2395079873219847,1.2395079873219847,0.0,0.0,1.8594894771281967,1.0000450326837542,2.897482997576324,2.897482997576324,25.46643602189547,21.781752220411263,7.269230769230795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1733333333333342,6.662962962962965,1.5866666666666671,1.5866666666666671,0.0,0.0,13.14938173196131,8.521603954183485,10.184100006764337,4.954897225604391,10.079206365019854,9.196025001691083,0.0,0.0,0.0,0.0,0.0,0.0,5.488247863247864,5.488247863247864,3.8888888888888893,3.8888888888888884,20.752678387623945,19.354394464180977,86.4399024356637,88.71248871451712,8,219.45877553903068,191.206764022112,200.55759984937924,219.50782885583914,191.6261818320639,189.96866347063192,190.69788531479077,218.73939941524182,219.4470768109067,195.6228830310686,198.474000122184,218.1029235282454,180.0,180.0,217.9963213644683,190.10387939030232,184.28906515261065,192.8407130618166,195.68614480219213,197.4588216125458,180.0,180.0,218.6004658452015,200.47905279960233,191.67602140075675,55.211394251830534,55.4612734902901,58.07330691977809,58.13735568055525,1620.0,423.80905162856254,181.8903781701973
1.6767094017094044,9.645833333333332,9.916666666666666,0.0,12.65625,7.8039529914529915,0.0,6.866100557423,8.460113324712601,5.6683107385516625,7.934514556145025,7.456391599896443,2.116920237982889,4.418088531510194,3544.970266244556,3423.679942731002,363.11185664175696,2.0,1.9945521244197368,2.0,1.994982831374146,0.0,0.0,0.5665994506222545,2.361111111111111,4.923611111111111,2.361111111111111,3.938389995689634,8.460113324712601,3.938389995689634,1.6767094017094044,0.0,0.0,0.0,0.0,1.474237010174159,2.4791666666666665,4.958333333333333,2.4791666666666665,2.5424887026091643,5.6683107385516625,2.5424887026091643,3.238903123812104,0.0,0.0,0.0,0.0,0.0,3.0694444444444446,6.517361111111111,3.0694444444444446,3.7281957999482214,7.456391599896443,3.7281957999482214,1.1368743117523599,0.0,0.0,0.36765725440516167,1.117831653844581,2.896680135683368,2.632235691238923,0.9990885841383077,0.9990885841383077,44.76654131035577,38.701857508871505,4.188034188034188,1.89957264957265,0.8581730769230771,0.8581730769230771,0.0,0.0,0.0,0.0,0.0,0.0,0.857615498713993,0.857615498713993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.428715037249353,2.428715037249353,25.995354713057736,18.987576935279918,1.9893734942608414,0.0,5.461245648128106,2.3523433735652057,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888893,3.8888888888888893,7.155555555555562,4.924444444444445,22.227013015795723,20.796482441911763,83.71611051708152,86.18629297156026,9,218.05555555555554,197.30333050979013,195.28556779605643,218.8827374499365,198.37300321545027,197.8719664774103,193.60135900816755,217.94777732824625,218.05555555555554,199.87042658141957,193.00174802930917,218.99377021346928,180.0,180.0,208.71471689377418,194.45057164502308,181.38565706471414,188.01935060618507,191.62028728415788,191.04841243869936,180.0,180.0,218.05555555555554,196.32639980224806,197.7124473373332,57.98949747774615,58.43310939810548,49.04662999712542,49.52484197926317,1800.0,445.8890828506724,243.95852690807246
