B_in,B_out,CV_boundary,MaxMin_boundary,OverflowRatio_boundary,boundary_balance_controllable,boundary_balance_degenerate,boundary_empty_ratio,boundary_in_empty_ratio,boundary_in_load_veh,boundary_in_saturation_ratio,boundary_out_empty_ratio,boundary_out_load_veh,boundary_out_saturation_ratio,boundary_out_sink_veh,boundary_saturation_ratio,buffer_down_end_rho_FW_E,buffer_down_end_rho_FW_W,buffer_down_max_rho_FW_E,buffer_down_max_rho_FW_W,buffer_up_max_rho_FW_E,buffer_up_max_rho_FW_W,capacity_drop_active,capacity_drop_lane_loss_FW_E_last,capacity_drop_lane_loss_FW_E_seg0,capacity_drop_lane_loss_FW_E_seg1,capacity_drop_lane_loss_FW_E_seg2,capacity_drop_lane_loss_FW_E_seg3,capacity_drop_lane_loss_FW_E_seg4,capacity_drop_lane_loss_FW_E_seg5,capacity_drop_lane_loss_FW_E_seg6,capacity_drop_lane_loss_FW_E_seg7,capacity_drop_lane_loss_FW_W_last,capacity_drop_lane_loss_FW_W_seg0,capacity_drop_lane_loss_FW_W_seg1,capacity_drop_lane_loss_FW_W_seg2,capacity_drop_lane_loss_FW_W_seg3,capacity_drop_lane_loss_FW_W_seg4,capacity_drop_lane_loss_FW_W_seg5,capacity_drop_lane_loss_FW_W_seg6,capacity_drop_lane_loss_FW_W_seg7,computation_time_sec,coupling_aggregate_urban_model,coupling_freeway_substeps,coupling_movement_urban_model,coupling_nested_order_active,coupling_offramp_arrivals_accepted_veh,coupling_offramp_arrivals_rejected_veh,coupling_offramp_storage_active,coupling_offramp_storage_ttt_moved_to_freeway,coupling_onramp_sync_active,coupling_onramp_two_reservoir_active,coupling_urban_substeps,cumulative_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,density_exceedance_count,density_projection_count,inbound_service_veh,incident_lane_closure_active,lambda_eff_FW_E_last,lambda_eff_FW_E_seg0,lambda_eff_FW_E_seg1,lambda_eff_FW_E_seg2,lambda_eff_FW_E_seg3,lambda_eff_FW_E_seg4,lambda_eff_FW_E_seg5,lambda_eff_FW_E_seg6,lambda_eff_FW_E_seg7,lambda_eff_FW_W_last,lambda_eff_FW_W_seg0,lambda_eff_FW_W_seg1,lambda_eff_FW_W_seg2,lambda_eff_FW_W_seg3,lambda_eff_FW_W_seg4,lambda_eff_FW_W_seg5,lambda_eff_FW_W_seg6,lambda_eff_FW_W_seg7,mainline_exit_flow_total,mainline_origin_queue_total_veh,mean_ramp_receiving_factor,mean_segment_flow,metering_over_release_flow,metering_shortfall_flow,metering_target_infeasible,movement_queue_model_active,movement_queue_projection_protected_veh,movement_queue_projection_veh,net_inflow,net_inflow_target,net_inflow_tracking_error,nuf_target_flow,offramp_blocked_flow_FW_E,offramp_blocked_flow_FW_W,offramp_blocked_flow_OR_D_E,offramp_blocked_flow_OR_D_W,offramp_blocked_flow_OR_F_E,offramp_blocked_flow_OR_F_W,offramp_blocked_flow_total,offramp_departures_OR_D_E_veh,offramp_departures_OR_D_W_veh,offramp_departures_OR_F_E_veh,offramp_departures_OR_F_W_veh,offramp_departures_veh,offramp_flow_FW_E,offramp_flow_FW_W,offramp_flow_OR_D_E,offramp_flow_OR_D_W,offramp_flow_OR_F_E,offramp_flow_OR_F_W,offramp_flow_total,offramp_occupancy_ratio_OR_D_E,offramp_occupancy_ratio_OR_D_W,offramp_occupancy_ratio_OR_F_E,offramp_occupancy_ratio_OR_F_W,offramp_storage_binding,offramp_storage_occupancy_veh,offramp_storage_ttt,onramp_approach_queue_veh,onramp_arrivals_veh,onramp_green_release_request_veh,onramp_green_release_shortfall_veh,onramp_green_releases_veh,onramp_two_reservoir_active,outbound_service_veh,queue_overflow_count,ramp_metering_release_actual_R_D_E_veh,ramp_metering_release_actual_R_D_W_veh,ramp_metering_release_actual_R_F_E_veh,ramp_metering_release_actual_R_F_W_veh,ramp_metering_release_request_R_D_E_veh,ramp_metering_release_request_R_D_W_veh,ramp_metering_release_request_R_F_E_veh,ramp_metering_release_request_R_F_W_veh,ramp_metering_release_request_veh,ramp_metering_release_shortfall_R_D_E_veh,ramp_metering_release_shortfall_R_D_W_veh,ramp_metering_release_shortfall_R_F_E_veh,ramp_metering_release_shortfall_R_F_W_veh,ramp_metering_release_shortfall_veh,ramp_metering_releases_veh,ramp_queue_overflow_count,ramp_queue_veh,speed_projection_count,step,step_freeway_ttt,step_total_ttt,step_urban_ttt,time_sec,total_metering_error,total_metering_flow,total_no_meter_flow,total_ramp_queue_end_veh,total_ramp_queue_start_veh,urban_accumulation_abs_error_veh,urban_accumulation_error_veh,urban_accumulation_initial_error_veh,urban_accumulation_initial_veh,urban_accumulation_mean_veh,urban_accumulation_target_disabled,urban_accumulation_target_veh,urban_accumulation_veh,urban_demand_arrivals_veh,urban_gate_inflow_veh,urban_link_occupancy_veh,urban_net_inflow_target_veh,urban_net_inflow_target_veh_h,urban_net_inflow_tracking_error_veh_h,urban_storage_active,urban_storage_occupancy,urban_substep_active,urban_total_departures_veh,urban_total_vehicles_veh,urban_uncontrolled_node_movement_queue_veh,urban_uncontrolled_node_storage_occupancy_veh,urban_uncontrolled_node_ttt,urban_uncontrolled_node_vehicles_veh
0.10906752279580667,0.0006760411032990521,1.1415903434918246,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,10.033333333333335,0.0,93.55721963014263,0.0,87.18538985543594,87.17034156760886,252.65268413023549,252.3161201240298,65.69602905275929,62.55148929163214,1.0,0.0,0.0,0.0,0.0004197951529092414,0.0,0.003662414218557977,0.0,0.0,0.0,0.0,0.0,0.0,0.00041970654919147127,0.0,0.0036226953685099847,0.0,0.0,0.0,4.0700018871575594e-05,0.0,18.0,1.0,1.0,61.62578728097263,0.0,1.0,0.19144005025090896,1.0,1.0,36.0,15.509842259112897,24.785860738900226,9.276018479787327,0.0,0.0,290.42377841870416,0.0,2.0,2.0,2.0,1.999580204847091,2.0,1.9963375857814423,2.0,2.0,2.0,2.0,2.0,2.0,1.9995802934508085,2.0,1.99637730463149,2.0,2.0,2.0,1846.825954141759,0.0,1.0,1680.5383697346554,1681.6944444444443,0.0,0.0,1.0,0.0,0.0,3172.5268654021193,0.0,3172.5268654021193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.380556216608838,11.352071265246565,18.709842103440614,18.564642166741535,60.00711175203756,618.4923127106008,614.0234329088514,233.47570540911252,232.63234950459935,385.01660730148825,381.3910834042521,1232.5157456194522,0.008061393105795468,0.00806083510031614,0.023172166297477568,0.02305254685745165,0.0,0.0,0.0,10.033333333333335,60.2,85.97395833333333,0.0,85.97395833333333,1.0,131.7974351485982,0.0,21.12083333333333,19.99305555555555,22.049305555555556,20.92152777777778,21.12083333333333,19.99305555555555,22.049305555555556,20.92152777777778,84.08472222222221,0.0,0.0,0.0,0.0,0.0,84.08472222222221,0.0,1.8892361111111113,0.0,0,15.509842259112897,24.785860738900226,9.276018479787327,180.0,1681.6944444444443,1681.6944444444443,1681.6944444444443,1.8892361111111113,0.0,0.0,0.0,0.0,160.78237238188436,131.74710570685758,1.0,0.0,161.05926712189546,113.75,213.95833333333331,134.8700310107844,0.0,0.0,3172.5268654021193,1.0,134.8700310107844,1.0,479.97611399367827,194.4259337885622,0.0,78.63435045376687,2.2299059464561557,78.63435045376687
0.19428571428571434,0.0009328734074558476,0.8055293050330398,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,14.654644097222222,0.0,121.7455211445722,0.0,172.64420104355827,169.36780351273376,173.83493123953275,170.53161854437826,68.44806141369591,65.13320505243219,1.0,0.0,0.0,0.0,0.0010016321120913415,0.0,0.0016942690983039713,0.0,0.0,0.0,0.0,0.0,0.0,0.0009097710388633483,0.0,0.001513260882745504,0.0,0.0,0.0,2.770003629848361e-05,0.0,18.0,1.0,1.0,36.64158882714051,0.0,1.0,0.21843505026613497,1.0,1.0,36.0,28.862461437183214,47.255340463324764,18.39287902614155,0.0,0.0,145.20771719852362,0.0,2.0,2.0,2.0,1.9989983678879086,2.0,1.998305730901696,2.0,2.0,2.0,2.0,2.0,2.0,1.9990902289611365,2.0,1.9984867391172547,2.0,2.0,2.0,4194.656865626395,0.0,1.0,1051.86753066108,1888.0782431927776,0.0,0.0,1.0,0.0,0.0,-1026.2679078093934,0.0,1026.2679078093934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999298799506313,4.769510451284425,6.635970698359998,6.302937249372917,22.707717198523653,375.58288600350653,357.2488905393035,161.26276475083867,153.76104824212308,214.32012125266792,203.48784229718038,732.83177654281,0.016127927205788248,0.015369905780309247,0.0212586361607649,0.0200552142751826,0.0,12.949450428973847,0.017985347818019234,14.654644097222222,60.2,94.87846915394303,0.0,94.87846915394303,1.0,196.5211125889933,0.0,23.78142835697055,22.381428356970552,24.820527722848887,23.420527722848885,23.78142835697055,22.381428356970552,24.820527722848887,23.420527722848885,94.40391215963888,0.0,0.0,0.0,0.0,0.0,94.40391215963888,0.0,2.3637931054152705,0.0,1,13.352619178070317,22.46947972442454,9.116860546354225,360.0,1888.0782431927776,1888.0782431927776,1888.0782431927776,2.3637931054152705,1.8892361111111111,0.0,0.0,0.0,145.9191448304998,163.63714701885715,1.0,0.0,145.22168325801465,113.75,109.58333333333334,121.06231852400833,0.0,0.0,1026.2679078093934,1.0,121.06231852400833,1.0,485.9664399925666,174.45966068857024,0.0,57.084406229636016,3.543124721575926,57.084406229636016
0.10906752279580667,0.00035961324532007843,0.7224459712047838,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.040077349789064,0.0,128.86789344053085,0.0,110.63543561846029,104.68844927165854,122.83736625273049,116.31892850165094,68.49254699926855,65.17170884443748,1.0,0.0,0.0,0.0,0.0006524100522219288,0.0,0.00109713224180388,0.0,0.0,0.0,0.0,0.0,0.0,0.0005912235581556007,0.0,0.000979464029604619,0.0,0.0,0.0,1.850002445280552e-05,0.0,18.0,1.0,1.0,39.7159486063498,0.0,1.0,0.1279336102953954,1.0,1.0,36.0,41.394587290163344,68.15985492873696,26.765267638573626,0.0,0.0,157.92676933668213,0.0,2.0,2.0,2.0,1.999347589947778,2.0,1.9989028677581961,2.0,2.0,2.0,2.0,2.0,2.0,1.9994087764418442,2.0,1.9990205359703954,2.0,2.0,2.0,2678.5964616206275,0.0,1.0,1130.8281726409598,1898.8704879631618,0.0,0.0,1.0,0.0,0.0,-730.462844222443,0.0,730.462844222443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53371940239029,10.985520167160388,15.607140058517931,14.800389708613526,52.926769336682135,407.42116158141835,386.8978105455776,173.41879037368147,165.16112666839442,234.00237120773687,221.73668387718322,794.318972126996,0.009404198040304216,0.0089508902894802,0.012198302789802152,0.011501482803197141,0.0,0.0,0.0,13.040077349789064,60.2,94.4956625697408,0.0,94.4956625697408,1.0,194.44991154780428,0.0,23.686728660639773,22.28672866063977,25.185033538439285,23.785033538439283,23.686728660639773,22.28672866063977,25.185033538439285,23.785033538439283,94.9435243981581,0.0,0.0,0.0,0.0,0.0,94.9435243981581,0.0,1.9159312769979606,0.0,2,12.532125852980132,20.904514465412205,8.372388612432076,540.0,1898.8704879631618,1898.8704879631618,1898.8704879631623,1.9159312769979606,2.3637931054152705,0.0,0.0,0.0,141.89597153842095,147.25823001441137,1.0,0.0,141.599463331857,113.75,98.54166666666667,111.9171275014971,0.0,0.0,730.462844222443,1.0,111.9171275014971,1.0,462.47169477177744,177.97287401497942,0.0,53.44692610937295,2.7287518650601608,53.44692610937295
0.19428571428571434,0.0008558599289567037,0.7967613097769205,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.281607675512056,0.0,118.02564964895927,0.0,116.20205017911479,109.73294680416018,121.90295976929079,115.19436886834191,68.49294962065828,65.1720367656024,1.0,0.0,0.0,0.0,0.0013077921480305497,0.0,0.002196991535564482,0.0,0.0,0.0,0.0,0.0,0.0,0.0011852395639804102,0.0,0.001956539062291688,0.0,0.0,0.0,1.7899961676448584e-05,0.0,18.0,1.0,1.0,39.68734550254693,0.0,1.0,0.2537151525196853,1.0,1.0,36.0,54.12712638724971,88.97595036281948,34.848823975569765,0.0,0.0,148.93894052183887,0.0,2.0,2.0,2.0,1.9986922078519693,2.0,1.9978030084644354,2.0,2.0,2.0,2.0,2.0,2.0,1.9988147604360198,2.0,1.9980434609377085,2.0,2.0,2.0,2809.807492582915,0.0,1.0,1123.4704545121697,1882.1729099482077,0.0,0.0,1.0,0.0,0.0,-834.5613878553668,0.0,834.5613878553668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775728737746839,5.500695930233853,7.784861488649716,7.377654365208494,26.4389405218389,407.0792965115915,386.6676135393473,173.1477626984219,164.90324153614296,233.9315338131696,221.76437200320436,793.7469100509388,0.01883063019755719,0.017923992268634906,0.02447276858055246,0.0230467915043655,0.0,13.102962154922672,0.01819855854850371,15.281607675512056,60.2,94.60455450875146,0.0,94.60455450875146,1.0,190.6670099146072,0.0,23.69450796838105,22.29450796838105,24.75981478032414,23.359814780324143,23.69450796838105,22.29450796838105,24.75981478032414,23.359814780324143,94.10864549741038,0.0,0.0,0.0,0.0,0.0,94.10864549741038,0.0,2.4118402883390426,0.0,3,12.732539097086367,20.816095434082506,8.083556336996137,720.0,1882.1729099482077,1882.1729099482077,1882.1729099482077,2.4118402883390426,1.9159312769979604,0.0,0.0,0.0,135.57125506748602,143.3868249341491,1.0,0.0,135.86666937026106,113.75,109.58333333333334,112.1820641799421,0.0,0.0,834.5613878553668,1.0,112.1820641799421,1.0,452.1183120147034,165.73161037910648,0.0,54.77327482173766,2.790723785372706,54.77327482173766
0.10906752279580667,0.0003599262852426177,0.7140208202654614,6.666666666666665,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333332,0.0,0.0,13.028769405042967,0.0,121.94619755900202,0.0,114.90476798032574,108.40660481399512,121.1837516020251,114.51682512035008,68.49294845134229,65.17203578706793,1.0,0.0,0.0,0.0,0.0006536186846495755,0.0,0.0010873792629253229,0.0,0.0,0.0,0.0,0.0,0.0,0.0005923640355494827,0.0,0.0009680125621093463,0.0,0.0,0.0,1.7799960914999247e-05,0.0,18.0,1.0,1.0,39.464657448239194,0.0,1.0,0.12769259509606268,1.0,1.0,36.0,66.6470613866984,109.70347290216282,43.056411515464426,0.0,0.0,157.7331034480562,0.0,2.0,2.0,2.0,1.9993463813153507,2.0,1.9989126207370747,2.0,2.0,2.0,2.0,2.0,2.0,1.9994076359644504,2.0,1.9990319874378908,2.0,2.0,2.0,2781.9551251669527,0.0,1.0,1119.0796324441949,1862.9441878490038,0.0,0.0,1.0,0.0,0.0,-571.1123777785315,0.0,571.1123777785315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550092271971963,11.000088103725552,15.49816165494014,14.684761417418564,52.73310344805622,404.8962906527544,384.3968583120295,173.3657691511219,165.10929347867747,231.53052150163253,219.28756483335204,789.293148964784,0.00941331868682233,0.008960049798814047,0.012167951042585294,0.011456321826742633,0.0,0.0,0.0,13.028769405042967,60.2,92.66554931475176,0.0,92.66554931475176,1.0,186.28872233698277,0.0,23.24805905135811,21.848059051358106,24.725545644866987,23.325545644866985,23.24805905135811,21.848059051358106,24.725545644866987,23.325545644866985,93.1472093924502,0.0,0.0,0.0,0.0,0.0,93.1472093924502,0.0,1.9301802106406156,0.0,4,12.519934999448681,20.72752253934334,8.207587539894659,900.0,1862.9441878490038,1862.9441878490038,1862.9441878490038,1.9301802106406156,2.4118402883390426,0.0,0.0,0.0,141.83958754923532,144.43721903926965,1.0,0.0,141.44086421503175,113.75,98.54166666666667,111.79346591639862,0.0,0.0,571.1123777785315,1.0,111.79346591639862,1.0,453.04390339620056,177.80296695340803,0.0,53.15657892696913,2.7678988036916876,53.15657892696913
0.19428571428571434,0.0008497008210889279,0.7974305314204928,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.333988544164615,0.0,118.30445679341304,0.0,114.59101263958284,108.11379856745083,121.03999003758418,114.37485830262516,68.49294605957903,65.17203377143731,1.0,0.0,0.0,0.0,0.0013074235982790548,0.0,0.002176823298288882,0.0,0.0,0.0,0.0,0.0,0.0,0.0011848995974516792,0.0,0.0019378413578362316,0.0,0.0,0.0,1.8099963199347258e-05,0.0,18.0,1.0,1.0,39.6417183554401,0.0,1.0,0.2529354030996348,1.0,1.0,36.0,79.31582511704195,130.4214816426267,51.105656525584756,0.0,0.0,148.8696427675539,0.0,2.0,2.0,2.0,1.998692576401721,2.0,1.997823176701711,2.0,2.0,2.0,2.0,2.0,2.0,1.998815100402548,2.0,1.9980621586421639,2.0,2.0,2.0,2771.4857533663653,0.0,1.0,1121.0961005023346,1883.2475046946727,0.0,0.0,1.0,0.0,0.0,-843.4489134303544,0.0,843.4489134303544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774982910726763,5.4999833971718886,7.7506681362198275,7.344008323435441,26.36964276755392,406.61727895525837,386.2170881535436,173.13448547164057,164.89097602625975,233.48279348361777,221.32611212728384,792.8343671088019,0.018828022917543614,0.017921445792882837,0.02435143119830847,0.022927426631774262,0.0,13.105469352996337,0.01820204076805047,15.333988544164615,60.2,94.64572628528181,0.0,94.64572628528181,1.0,191.04208843907162,0.0,23.705470006539514,22.305470006539515,24.775717610827304,23.3757176108273,23.705470006539514,22.305470006539515,24.775717610827304,23.3757176108273,94.16237523473363,0.0,0.0,0.0,0.0,0.0,94.16237523473363,0.0,2.4135312611887905,0.0,5,12.668763730343558,20.718008740463887,8.04924501012033,1080.0,1883.2475046946727,1883.2475046946727,1883.2475046946727,2.4135312611887905,1.9301802106406156,0.0,0.0,0.0,134.96117899136448,142.6778140271521,1.0,0.0,135.25510476476808,113.75,109.58333333333334,111.77936239262982,0.0,0.0,843.4489134303544,1.0,111.77936239262982,1.0,451.39248342398133,165.17242664226603,0.0,54.57053857502348,2.768730037162597,54.57053857502348
0.10731855919868066,0.0006462756885587395,0.9094072989795726,14.888888888888886,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,52.09375000000001,0.0,0.0,25.970470835503317,0.0,145.78537948833744,0.0,115.54636221479633,109.03430106387675,141.11919286386126,133.41703732178487,149.47453231291135,142.06431583114056,1.0,0.0,0.0,0.0,0.0006504153994189145,0.0,0.0014309326085646143,0.0,0.0,0.0,0.0,0.0,0.0,0.0005890870578856536,0.0,0.001266845628404894,0.0,0.0,0.0,1.9700033590197563e-05,0.0,18.0,1.0,1.0,46.31136988213596,0.0,1.0,0.13913085422611454,1.0,1.0,36.0,96.14406315005033,158.76053951892013,62.6164763688698,0.0,0.0,270.8772453083267,0.0,2.0,2.0,2.0,1.999349584600581,2.0,1.9985690673914354,2.0,2.0,2.0,2.0,2.0,2.0,1.9994109129421145,2.0,1.9987331543715952,2.0,2.0,2.0,2787.472473054785,0.0,1.0,1386.3122552917705,3274.3128587372294,0.0,0.0,1.0,0.0,0.0,86.32654742004888,0.0,86.32654742004888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.187830838379043,11.613288152500736,17.633921323217738,16.7026216608958,58.13766197499332,474.5897153130337,451.63768232968596,191.7714647857266,182.98472341050922,282.81825052730704,268.65295891917674,926.2273976427197,0.009391339351829127,0.008937784429884585,0.013985736214937934,0.013127582771614289,0.0,0.0,0.0,25.970470835503317,132.44000000000003,164.94830525206157,0.0,164.94830525206157,1.0,266.56091793732423,0.0,41.0114369544746,38.300881398919046,43.55694006951169,40.84638451395614,41.0114369544746,38.300881398919046,43.55694006951169,40.84638451395614,163.71564293686146,0.0,0.0,0.0,0.0,0.0,163.71564293686146,0.0,3.646193576388889,0.0,6,16.82823803300837,28.33905787629341,11.510819843285041,1260.0,3274.3128587372294,3274.3128587372294,3274.3128587372294,3.646193576388889,2.4135312611887905,0.0,0.0,0.0,217.101755582633,185.26120005176227,1.0,0.0,217.20218304135727,250.25000000000006,198.53125,174.3527403266948,0.0,0.0,86.32654742004888,1.0,174.3527403266948,1.0,658.6637542397018,295.2664038768606,0.0,81.67032931672136,3.424498036412356,81.67032931672136
0.16458205777145635,0.002311330175270687,0.9284935191457344,18.534722222222218,0.0,1.0,0.0,0.0,0.0,53.307291666666664,0.0,0.0,54.1764539690081,0.0,221.1968404160188,0.0,159.69515463831374,151.42244486361372,233.64699142675087,221.42805173521742,241.65663809684943,228.79601313705277,1.0,0.0,0.0,0.0,0.005384257363171064,0.0,0.00939224229244584,0.0,0.0,0.0,0.0,0.0,0.0,0.0049496567071307795,0.0,0.008489870379098466,0.0,0.0,0.0,1.7200014553964138e-05,0.0,18.0,1.0,1.0,82.9327767571713,0.0,1.0,0.5215096755135171,1.0,1.0,36.0,125.08116101326083,206.6213893230289,81.54022830976808,0.0,0.0,435.8961013595201,0.0,2.0,2.0,2.0,1.994615742636829,2.0,1.9906077577075543,2.0,2.0,2.0,2.0,2.0,2.0,1.9950503432928695,2.0,1.9915101296209015,2.0,2.0,2.0,3702.069386178246,0.0,1.0,2362.1034153869855,5038.436349292878,0.0,0.0,1.0,0.0,0.0,224.97309259397298,0.0,224.97309259397298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.22920941537374,10.74630771587667,14.558658102287763,13.82546779264863,50.3596430261868,849.368028193164,809.287506950261,367.61764317276214,351.8957363752525,481.75038502040195,457.3917705750085,1658.655535143425,0.037581670520341864,0.03602206511773224,0.049988742683574366,0.04753675254994516,0.0,30.685660942822402,0.04261897353169778,54.1764539690081,204.68,265.02668414537726,0.0,265.02668414537726,1.0,424.64744672982147,0.0,63.58080926622324,60.691364821778805,64.48787724387648,63.16176613276537,63.58080926622324,60.691364821778805,64.48787724387648,63.16176613276537,251.9218174646439,0.0,0.0,0.0,0.0,0.0,251.9218174646439,0.0,16.75106025712224,0.0,7,28.937097863210496,47.86084980410878,18.923751940898285,1440.0,5038.436349292878,5038.436349292878,5038.436349292878,16.75106025712224,3.6461935763888893,0.0,0.0,0.0,342.6412397423536,295.98342541630205,1.0,0.0,343.3487767059781,386.75000000000006,345.49479166666663,298.44023370252546,0.0,0.0,224.97309259397298,1.0,298.44023370252546,1.0,1068.2595092387744,450.83252234165286,0.0,143.60672512345582,5.707302696096244,143.60672512345582
0.1039523588038069,0.010186013384019643,0.7259623113506402,24.88194444444445,0.0,1.0,0.0,0.0,0.0,83.94618055555557,0.0,0.0,74.88535202197338,0.0,331.6988826866285,0.0,246.7143779783469,237.1436510410411,356.21503283959714,340.6150933784724,258.2137561202565,243.07809361982825,1.0,0.0,0.0,0.0,0.0061495070822717,0.0,0.00939185539556168,0.0,0.0,0.0,0.0,0.0,0.0,0.0056678838689688815,0.0,0.008764562669769833,0.0,0.0,0.0,1.6600009985268116e-05,0.0,18.0,1.0,1.0,118.31784779464375,0.0,1.0,0.43667728715623033,1.0,1.0,36.0,165.42145288806972,272.8360978837378,107.41464499566808,0.0,0.0,503.67856081997763,0.0,2.0,2.0,2.0,1.9938504929177283,2.0,1.9906081446044384,2.0,2.0,2.0,2.0,2.0,2.0,1.9943321161310312,2.0,1.9912354373302301,2.0,2.0,2.0,5447.17992035754,0.0,1.0,3262.3930332538735,5701.122034093352,0.0,0.0,1.0,0.0,0.0,-292.75047612132585,0.0,292.75047612132585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.12167112093552,31.806045791465415,42.09353648747552,40.54619630899014,147.56744970886658,1204.7174763791318,1161.6394795137437,535.8463334728266,514.7877504645326,668.8711429063052,646.8517290492111,2366.3569558928752,0.029261205061309154,0.027901191565884647,0.03770087630153258,0.03605891521446587,0.0,0.0,0.0,74.88535202197338,204.68,278.672305117313,0.0,278.672305117313,1.0,518.3160846260439,0.0,72.16302475674357,69.03515521915497,73.02139426070644,70.83652746806263,72.16302475674357,69.03515521915497,73.02139426070644,70.83652746806263,285.05610170466764,0.0,0.0,0.0,0.0,0.0,285.05610170466764,0.0,10.367263669767596,0.0,8,40.34029187480889,66.2147085607089,25.87441668590001,1620.0,5701.122034093352,5701.122034093352,5701.122034093352,10.367263669767596,16.75106025712224,0.0,0.0,0.0,426.4342673079444,405.23013568916946,1.0,0.0,420.62725166905176,386.75000000000006,334.15277777777777,323.75817976359565,0.0,0.0,292.75047612132585,1.0,323.75817976359565,1.0,1324.0185977417063,579.4587842465808,0.0,151.27620946834236,7.8628629484924835,151.27620946834236
0.14395579534233416,0.015309036624988337,0.7171115051461127,18.534722222222218,0.0,1.0,0.0,0.0,0.0,55.973958333333336,0.0,0.0,98.47920556790983,0.0,375.60656731117086,0.0,330.984417481688,321.80929403805595,452.6327342348139,434.0059672287374,260.89279725645696,245.16344648337906,1.0,0.0,0.0,0.0,0.014546409919409278,0.0,0.023165152631837334,0.0,0.0,0.0,0.0,0.0,0.0,0.013305137853343653,0.0,0.021687861241827408,0.0,0.0,0.0,1.750001683831215e-05,0.0,18.0,1.0,1.0,129.83793953704185,0.0,1.0,0.8867513523192235,1.0,1.0,36.0,213.28017708203163,349.47700437834163,136.19682729631,30.0,0.0,500.73918577615405,0.0,2.0,2.0,2.0,1.985453590080591,2.0,1.9768348473681625,2.0,2.0,2.0,2.0,2.0,2.0,1.9866948621466562,2.0,1.9783121387581726,2.0,2.0,2.0,6825.36606529428,0.0,0.9953412610683119,3547.4730969488337,5751.779971449261,0.0,0.0,1.0,0.0,0.0,-2013.0185845370543,0.0,2013.0185845370543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.415398191182955,18.533388071034878,24.421093814424502,23.64708347728952,86.01696355393184,1323.581390319866,1273.1774004209701,584.8842397892381,558.1082896609792,738.6971505306279,715.0691107599911,2596.758790740836,0.06379568867790669,0.060793785891808075,0.08209235710704556,0.07912270880159146,0.0,43.66555438065018,0.06064660330645858,98.47920556790983,204.68,301.2465686408446,0.0,301.2465686408446,1.0,601.3901150030068,0.0,72.08018601796694,70.7002412187602,73.37735542957842,71.43121590615755,72.08018601796694,70.7002412187602,73.37735542957842,71.43121590615755,287.5889985724631,0.0,0.0,0.0,0.0,0.0,287.5889985724631,0.0,24.02483373814905,0.0,9,47.85872419396191,76.64090649460383,28.782182300641914,1800.0,5751.779971449261,5751.779971449261,5751.779971449261,24.02483373814905,10.367263669767596,0.0,0.0,0.0,427.46523413510147,441.83341551260344,1.0,0.0,425.5994479472577,386.75000000000006,370.80555555555554,350.71897142645935,0.0,0.0,2013.0185845370543,1.0,350.71897142645935,1.0,1471.2401353310759,580.0526118485009,0.0,167.36407961161692,8.303808738984618,167.36407961161692
