B_in,B_out,CV_boundary,MaxMin_boundary,OverflowRatio_boundary,boundary_balance_controllable,boundary_balance_degenerate,boundary_empty_ratio,boundary_in_empty_ratio,boundary_in_load_veh,boundary_in_saturation_ratio,boundary_out_empty_ratio,boundary_out_load_veh,boundary_out_saturation_ratio,boundary_out_sink_veh,boundary_saturation_ratio,capacity_drop_active,capacity_drop_lane_loss_FW_E_last,capacity_drop_lane_loss_FW_E_seg0,capacity_drop_lane_loss_FW_E_seg1,capacity_drop_lane_loss_FW_E_seg2,capacity_drop_lane_loss_FW_E_seg3,capacity_drop_lane_loss_FW_E_seg4,capacity_drop_lane_loss_FW_E_seg5,capacity_drop_lane_loss_FW_E_seg6,capacity_drop_lane_loss_FW_E_seg7,capacity_drop_lane_loss_FW_W_last,capacity_drop_lane_loss_FW_W_seg0,capacity_drop_lane_loss_FW_W_seg1,capacity_drop_lane_loss_FW_W_seg2,capacity_drop_lane_loss_FW_W_seg3,capacity_drop_lane_loss_FW_W_seg4,capacity_drop_lane_loss_FW_W_seg5,capacity_drop_lane_loss_FW_W_seg6,capacity_drop_lane_loss_FW_W_seg7,centralized_grid_authority_proposed,centralized_grid_authority_wu,centralized_grid_early_terminated,centralized_grid_early_terminated_candidates,centralized_grid_fine_improved,centralized_grid_global_refresh,centralized_grid_parallel_backend_fallback,centralized_grid_parallel_backend_process,centralized_grid_parallel_backend_serial,centralized_grid_parallel_backend_thread,centralized_grid_parallel_chunks,centralized_grid_parallel_process_pool_reuse_enabled,centralized_grid_parallel_process_pool_reused_existing,centralized_grid_parallel_stages,centralized_grid_parallel_workers,centralized_grid_precheck_evaluated_candidates,centralized_grid_precheck_feasible,centralized_grid_precheck_filtered_candidates,centralized_grid_precheck_spillback_violation_veh,centralized_grid_refresh_interval_sec,centralized_grid_scope_global,centralized_grid_scope_local,centralized_grid_search_active,centralized_grid_sensitivity_direction_candidates,centralized_grid_sensitivity_probe_candidates,centralized_grid_stage1_candidates,centralized_grid_stage2_candidates,centralized_grid_total_candidates,centralized_slsqp_available,centralized_slsqp_fallback_structured_grid,centralized_slsqp_success,centralized_solver_mode_slsqp,computation_time_sec,coupling_aggregate_urban_model,coupling_freeway_substeps,coupling_movement_urban_model,coupling_nested_order_active,coupling_offramp_arrivals_accepted_veh,coupling_offramp_arrivals_rejected_veh,coupling_offramp_storage_active,coupling_offramp_storage_ttt_moved_to_freeway,coupling_onramp_sync_active,coupling_onramp_two_reservoir_active,coupling_urban_substeps,cumulative_freeway_ttt,cumulative_total_ttt,cumulative_urban_ttt,density_exceedance_count,density_projection_count,inbound_service_veh,incident_lane_closure_active,lambda_eff_FW_E_last,lambda_eff_FW_E_seg0,lambda_eff_FW_E_seg1,lambda_eff_FW_E_seg2,lambda_eff_FW_E_seg3,lambda_eff_FW_E_seg4,lambda_eff_FW_E_seg5,lambda_eff_FW_E_seg6,lambda_eff_FW_E_seg7,lambda_eff_FW_W_last,lambda_eff_FW_W_seg0,lambda_eff_FW_W_seg1,lambda_eff_FW_W_seg2,lambda_eff_FW_W_seg3,lambda_eff_FW_W_seg4,lambda_eff_FW_W_seg5,lambda_eff_FW_W_seg6,lambda_eff_FW_W_seg7,mainline_exit_flow_total,mainline_origin_queue_total_veh,mean_ramp_receiving_factor,mean_segment_flow,metering_over_release_flow,metering_shortfall_flow,metering_target_infeasible,movement_queue_model_active,movement_queue_projection_protected_veh,movement_queue_projection_veh,net_inflow,net_inflow_target,net_inflow_tracking_error,nuf_target_flow,offramp_blocked_flow_FW_E,offramp_blocked_flow_FW_W,offramp_blocked_flow_OR_D_E,offramp_blocked_flow_OR_D_W,offramp_blocked_flow_OR_F_E,offramp_blocked_flow_OR_F_W,offramp_blocked_flow_total,offramp_departures_OR_D_E_veh,offramp_departures_OR_D_W_veh,offramp_departures_OR_F_E_veh,offramp_departures_OR_F_W_veh,offramp_departures_veh,offramp_flow_FW_E,offramp_flow_FW_W,offramp_flow_OR_D_E,offramp_flow_OR_D_W,offramp_flow_OR_F_E,offramp_flow_OR_F_W,offramp_flow_total,offramp_occupancy_ratio_OR_D_E,offramp_occupancy_ratio_OR_D_W,offramp_occupancy_ratio_OR_F_E,offramp_occupancy_ratio_OR_F_W,offramp_storage_binding,offramp_storage_occupancy_veh,offramp_storage_ttt,onramp_approach_queue_veh,onramp_arrivals_veh,onramp_green_release_request_veh,onramp_green_release_shortfall_veh,onramp_green_releases_veh,onramp_two_reservoir_active,outbound_service_veh,queue_overflow_count,ramp_metering_release_actual_R_D_E_veh,ramp_metering_release_actual_R_D_W_veh,ramp_metering_release_actual_R_F_E_veh,ramp_metering_release_actual_R_F_W_veh,ramp_metering_release_request_R_D_E_veh,ramp_metering_release_request_R_D_W_veh,ramp_metering_release_request_R_F_E_veh,ramp_metering_release_request_R_F_W_veh,ramp_metering_release_request_veh,ramp_metering_release_shortfall_R_D_E_veh,ramp_metering_release_shortfall_R_D_W_veh,ramp_metering_release_shortfall_R_F_E_veh,ramp_metering_release_shortfall_R_F_W_veh,ramp_metering_release_shortfall_veh,ramp_metering_releases_veh,ramp_queue_overflow_count,ramp_queue_veh,speed_projection_count,step,step_freeway_ttt,step_total_ttt,step_urban_ttt,time_sec,total_metering_error,total_metering_flow,total_no_meter_flow,total_ramp_queue_end_veh,total_ramp_queue_start_veh,urban_accumulation_abs_error_veh,urban_accumulation_error_veh,urban_accumulation_initial_error_veh,urban_accumulation_initial_veh,urban_accumulation_mean_veh,urban_accumulation_target_disabled,urban_accumulation_target_veh,urban_accumulation_veh,urban_demand_arrivals_veh,urban_gate_inflow_veh,urban_link_occupancy_veh,urban_net_inflow_target_veh,urban_net_inflow_target_veh_h,urban_net_inflow_tracking_error_veh_h,urban_storage_active,urban_storage_occupancy,urban_substep_active,urban_total_departures_veh,urban_total_vehicles_veh,urban_uncontrolled_node_movement_queue_veh,urban_uncontrolled_node_storage_occupancy_veh,urban_uncontrolled_node_ttt,urban_uncontrolled_node_vehicles_veh
0.11742961999699952,0.0006760411032990521,1.1736139884544934,8.076923076923078,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333336,0.0,0.0,10.033333333333335,0.0,96.60442285203594,0.0,1.0,0.0,0.0,0.0,0.0019925227836513873,0.0,0.004690393635372282,0.0,0.0,0.0,0.0,0.0,0.0,0.0019139077751566536,0.0,0.004614860881504905,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3600001693703234e-05,0.0,18.0,1.0,1.0,77.6093185943337,0.0,1.0,0.26372600115831013,1.0,1.0,36.0,8.855457648379863,18.223402870621193,9.367945222241328,0.0,0.0,305.46757157826306,0.0,2.0,2.0,2.0,1.9980074772163485,2.0,1.9953096063646276,2.0,2.0,2.0,2.0,2.0,2.0,1.9980860922248433,2.0,1.995385139118495,2.0,2.0,2.0,5354.630946620661,0.0,1.0,1996.2960553231476,1682.6146723646723,0.0,0.0,1.0,0.0,0.0,3495.7202710390093,0.0,3495.7202710390093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28346764828367,16.027262464459355,21.50602359339769,21.234151205455706,75.05090491159642,782.0761673334961,770.1102045531784,335.7791238651291,330.17008674262183,446.29704346836695,439.94011781055656,1552.1863718866744,0.01689506488646123,0.016574010422032687,0.025690472036109142,0.02549810898120365,0.0,0.0,0.0,10.033333333333335,60.2,86.01709401709402,0.0,86.01709401709402,1.0,130.6815580263126,0.0,21.6892094017094,20.561431623931625,21.503935185185185,20.37615740740741,21.6892094017094,20.561431623931625,21.503935185185185,20.37615740740741,84.13073361823362,0.0,0.0,0.0,0.0,0.0,84.13073361823362,0.0,1.886360398860399,0.0,0,8.855457648379863,18.223402870621193,9.367945222241328,180.0,1682.6146723646723,1682.6146723646723,1682.6146723646725,1.886360398860399,0.0,0.0,0.0,0.0,173.05082160936922,133.55078552863472,1.0,0.0,173.01272137579988,113.75000000000001,213.88931623931626,146.82348526468883,0.0,0.0,3495.7202710390093,1.0,146.82348526468883,1.0,492.6501187206318,206.37938804246662,0.0,83.03611491475527,2.2626566564840545,83.03611491475527
0.19428571428571434,0.0006174549110405381,0.8003492102202654,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,14.644579104344729,0.0,130.44457435008692,0.0,1.0,0.0,0.0,0.0,0.001325476156750691,0.0,0.002599898629965421,0.0,0.0,0.0,0.0,0.0,0.0,0.0012013378559415891,0.0,0.0023359003809513526,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2899996363557875e-05,0.0,18.0,1.0,1.0,40.93662695698256,0.0,1.0,0.2667049534994753,1.0,1.0,36.0,14.277372939100125,33.2923952109545,19.015022271854377,0.0,0.0,150.27144497580673,0.0,2.0,2.0,2.0,1.9986745238432495,2.0,1.9974001013700347,2.0,2.0,2.0,2.0,2.0,2.0,1.9987986621440585,2.0,1.9976640996190487,2.0,2.0,2.0,3164.8308317631568,0.0,1.0,1185.6339368157708,1901.1803498706988,0.0,0.0,1.0,0.0,0.0,-1082.2497477038437,0.0,1082.2497477038437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817161775962681,5.53987898291863,8.41607140012311,7.998332816802305,27.771444975806727,419.69824947842403,399.0342896612269,173.6390972471417,165.36147610480506,246.05915223128235,233.67281355642186,818.7325391396511,0.01896772319880499,0.01805429020108549,0.026391200733939968,0.024981907977995016,0.0,13.298012832744405,0.018469462267700562,14.644579104344729,60.2,95.53374307472541,0.0,95.53374307472541,1.0,204.38393236099893,0.0,24.802880881173436,23.402880881173438,24.126627865594035,22.726627865594033,24.802880881173436,23.402880881173438,24.126627865594035,22.726627865594033,95.05901749353495,0.0,0.0,0.0,0.0,0.0,95.05901749353495,0.0,2.3610859800508655,0.0,1,5.421915290720262,15.068992340333313,9.647077049613051,360.0,1901.1803498706988,1901.1803498706988,1901.1803498706988,2.3610859800508655,1.8863603988603992,0.0,0.0,0.0,153.66892310213927,174.1459157976857,1.0,0.0,152.89460315578143,113.75000000000001,109.44529914529917,124.83891509146085,0.0,0.0,1082.2497477038437,1.0,124.83891509146085,1.0,508.6884559908057,182.12251559345953,0.0,59.17267696905668,3.773430478294403,59.17267696905668
0.11742961999699952,0.0007893489015655675,0.7541171053643192,8.076923076923078,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333336,0.0,0.0,13.15033978378585,0.0,135.03614833935234,0.0,1.0,0.0,0.0,0.0,0.0006517476064804696,0.0,0.0011223231813794416,0.0,0.0,0.0,0.0,0.0,0.0,0.0005905456199137232,0.0,0.001005006147017916,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0199990356341004e-05,0.0,18.0,1.0,1.0,40.03251682844896,0.0,1.0,0.1281137956436626,1.0,1.0,36.0,19.36009819617904,46.946240487680114,27.58614229150107,0.0,0.0,158.55277522011738,0.0,2.0,2.0,2.0,1.9993482523935195,2.0,1.9988776768186207,2.0,2.0,2.0,2.0,2.0,2.0,1.9994094543800864,2.0,1.9989949938529823,2.0,2.0,2.0,2840.326131525433,0.0,1.0,1136.2715670096993,1902.661078600067,0.0,0.0,1.0,0.0,0.0,-845.6959376029322,0.0,845.6959376029322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550283422340385,11.000271859045995,15.90778026569394,15.094439673037073,53.5527752201174,410.5584001759401,390.0919363930386,173.48784430763138,165.22558206782367,237.0705558683088,224.86635432521493,800.6503365689787,0.009399735334384237,0.008945799567837876,0.012205397196430526,0.011527084011347138,0.0,0.0,0.0,13.15033978378585,60.2,94.71353728651859,0.0,94.71353728651859,1.0,200.837572100264,0.0,24.35413109106585,22.954131091065847,24.612395873935824,23.212395873935826,24.35413109106585,22.954131091065847,24.612395873935824,23.212395873935826,95.13305393000334,0.0,0.0,0.0,0.0,0.0,95.13305393000334,0.0,1.9415693365661084,0.0,2,5.082725257078916,13.65384527672561,8.571120019646694,540.0,1902.661078600067,1902.661078600067,1902.661078600067,1.9415693365661084,2.3610859800508655,0.0,0.0,0.0,143.66669723583627,151.15440688855813,1.0,0.0,143.3919320705852,113.75000000000001,98.47264957264959,113.42122945098953,0.0,0.0,845.6959376029322,1.0,113.42122945098953,1.0,473.90235669107,179.8756051877044,0.0,53.9381279618172,2.7791898925211482,53.9381279618172
0.19428571428571434,0.0005593129216984183,0.7937616529032665,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.32497530229135,0.0,118.990594301374,0.0,1.0,0.0,0.0,0.0,0.0013066167519720784,0.0,0.0022292436172319918,0.0,0.0,0.0,0.0,0.0,0.0,0.0011839477421834567,0.0,0.0019944965441000364,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1400014045648277e-05,0.0,18.0,1.0,1.0,40.022332019596945,0.0,1.0,0.2532400055674603,1.0,1.0,36.0,24.54129569510067,60.2649585767594,35.72366288165873,0.0,0.0,149.14364781258865,0.0,2.0,2.0,2.0,1.9986933832480278,2.0,1.997770756382768,2.0,2.0,2.0,2.0,2.0,2.0,1.9988160522578164,2.0,1.9980055034559001,2.0,2.0,2.0,2790.734199607335,0.0,1.0,1128.6779877065273,1892.360612232409,0.0,0.0,1.0,0.0,0.0,-861.3400649648079,0.0,861.3400649648079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775489216278245,5.500456811196209,7.887297166059101,7.480404619055095,26.64364781258865,410.4488683739021,389.99777201803676,173.12855627084178,164.8844706816316,237.32031210306027,225.1133013364052,800.4466403919389,0.018822538285877974,0.017913813238649455,0.02437252958809072,0.023010228122709475,0.0,13.267123649196222,0.01842656062388364,15.32497530229135,60.2,95.10747863973744,0.0,95.10747863973744,1.0,192.21065106082904,0.0,24.582415308547304,23.182415308547302,24.12659999726292,22.726599997262923,24.582415308547304,23.182415308547302,24.12659999726292,22.726599997262923,94.61803061162045,0.0,0.0,0.0,0.0,0.0,94.61803061162045,0.0,2.431017364683091,0.0,3,5.181197498921628,13.31871808907929,8.137520590157662,720.0,1892.360612232409,1892.360612232409,1892.360612232409,2.431017364683091,1.9415693365661084,0.0,0.0,0.0,136.58931355998604,144.31288661667102,1.0,0.0,136.46287142355544,113.75000000000001,109.44529914529917,112.65003293045129,0.0,0.0,861.3400649648079,1.0,112.65003293045129,1.0,454.72187023121154,166.37118005918015,0.0,55.18235405954965,2.8166534349349694,55.18235405954965
0.11742961999699952,0.000803630303776115,0.7477540191003216,8.076923076923078,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333336,0.0,0.0,13.036059766231753,0.0,122.46849801740542,0.0,1.0,0.0,0.0,0.0,0.0006530114980839194,0.0,0.00110343913557551,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917047984428257,0.0,0.0009867667800321038,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.800001862458885e-06,0.0,18.0,1.0,1.0,39.741665477304494,0.0,1.0,0.1274503592154495,1.0,1.0,36.0,29.55525153305008,73.51556868008055,43.960317147030466,0.0,0.0,158.13490550818716,0.0,2.0,2.0,2.0,1.999346988501916,2.0,1.9988965608644245,2.0,2.0,2.0,2.0,2.0,2.0,1.999408295201557,2.0,1.9990132332199682,2.0,2.0,2.0,2773.0587437069503,0.0,1.0,1121.9461865675903,1865.6902621556728,0.0,0.0,1.0,0.0,0.0,-576.030812898688,0.0,576.030812898688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550517701488175,11.00049026819162,15.698700089208227,14.885197449299124,53.134905508187146,407.6445548875215,387.18875465856837,173.38742149859368,165.1303971908998,234.2571333889278,222.05835746766857,794.8333095460898,0.009409029054800346,0.00895477025551017,0.01211958956650152,0.011439036794815229,0.0,0.0,0.0,13.036059766231753,60.2,92.76905311749069,0.0,92.76905311749069,1.0,186.93644615312155,0.0,23.884102122938618,22.48410212293862,24.158154430953207,22.75815443095321,23.884102122938618,22.48410212293862,24.158154430953207,22.75815443095321,93.28451310778365,0.0,0.0,0.0,0.0,0.0,93.28451310778365,0.0,1.915557374390127,0.0,4,5.0139558379494105,13.250610103321144,8.236654265371733,900.0,1865.6902621556728,1865.6902621556728,1865.6902621556733,1.915557374390127,2.431017364683091,0.0,0.0,0.0,142.18348840849657,144.9885079506618,1.0,0.0,141.8491413329051,113.75000000000001,98.47264957264959,112.32008510251347,0.0,0.0,576.030812898688,1.0,112.32008510251347,1.0,454.5754947094325,178.21853443247022,0.0,53.39407659191062,2.787200320378812,53.39407659191062
0.19428571428571434,0.0005586500820116136,0.7953696117390091,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.335229616806956,0.0,118.52366341221467,0.0,1.0,0.0,0.0,0.0,0.0013061448575251771,0.0,0.0022045808326579047,0.0,0.0,0.0,0.0,0.0,0.0,0.0011835204843241175,0.0,0.001971339838118455,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0799994925037026e-05,0.0,18.0,1.0,1.0,39.93492273675053,0.0,1.0,0.2523075910715385,1.0,1.0,36.0,34.717095832021386,86.74447885502816,52.02738302300678,0.0,0.0,149.05647544230825,0.0,2.0,2.0,2.0,1.9986938551424747,2.0,1.9977954191673422,2.0,2.0,2.0,2.0,2.0,2.0,1.998816479515676,2.0,1.9980286601618813,2.0,2.0,2.0,2768.7852781028255,0.0,1.0,1124.4177454737526,1885.593680147272,0.0,0.0,1.0,0.0,0.0,-847.744245841106,0.0,847.744245841106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77499938552328,5.499998703090391,7.844076849404184,7.437400504290393,26.556475442308248,409.5718601828814,389.1265945521291,173.11391589604983,164.87082306227472,236.45794428683152,224.2557714898544,798.6984547350105,0.01881896238777989,0.017910404940660943,0.02422796648977355,0.022866763272375804,0.0,13.253304647612197,0.01840736756612805,15.335229616806956,60.2,94.79268217422758,0.0,94.79268217422758,1.0,191.44368773436355,0.0,24.48577569152022,23.085775691520222,24.054066312161584,22.654066312161582,24.48577569152022,23.085775691520222,24.054066312161584,22.654066312161582,94.27968400736361,0.0,0.0,0.0,0.0,0.0,94.27968400736361,0.0,2.428555541254087,0.0,5,5.1618442989713085,13.228910174947623,8.067065875976315,1080.0,1885.593680147272,1885.593680147272,1885.593680147272,2.428555541254087,1.9155573743901269,0.0,0.0,0.0,135.6138181225582,142.97292940180853,1.0,0.0,135.490101338194,113.75000000000001,109.44529914529917,111.94525270756967,0.0,0.0,847.744245841106,1.0,111.94525270756967,1.0,452.0316990890246,165.40866428833425,0.0,54.800829823369554,2.7813687463290604,54.800829823369554
0.11742961999699952,0.0008059390400717015,0.7485426962782505,8.076923076923078,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333336,0.0,0.0,13.020024110817133,0.0,121.8342106214606,0.0,1.0,0.0,0.0,0.0,0.000653069123967799,0.0,0.0011017084130315385,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917573360955849,0.0,0.000985122492425673,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1099997209385037e-05,0.0,18.0,1.0,1.0,39.72639438995319,0.0,1.0,0.1273829825952724,1.0,1.0,36.0,39.72712596180838,99.96588219469751,60.23875623288913,0.0,0.0,158.1052474451534,0.0,2.0,2.0,2.0,1.999346930876032,2.0,1.9988982915869684,2.0,2.0,2.0,2.0,2.0,2.0,1.9994082426639044,2.0,1.9990148775075742,2.0,2.0,2.0,2769.8362374912376,0.0,1.0,1121.1907581197866,1862.6598712296104,0.0,0.0,1.0,0.0,0.0,-561.4918931089237,0.0,561.4918931089237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55003531334799,11.000033414342965,15.684261875300905,14.87091684216152,53.10524744515338,407.49150566835937,387.0363821307048,173.38660433475016,165.12965338462718,234.10490133360918,221.90672874607762,794.5278877990642,0.00940945895667163,0.00895518189058956,0.012110651578637076,0.011430069488732647,0.0,0.0,0.0,13.020024110817133,60.2,92.63183189674491,0.0,92.63183189674491,1.0,186.1798421005996,0.0,23.846960093046633,22.446960093046634,24.119536687693625,22.719536687693623,23.846960093046633,22.446960093046634,24.119536687693625,22.719536687693623,93.13299356148052,0.0,0.0,0.0,0.0,0.0,93.13299356148052,0.0,1.927393876518483,0.0,6,5.010030129786999,13.221403339669356,8.211373209882357,1260.0,1862.6598712296104,1862.6598712296104,1862.6598712296104,1.927393876518483,2.428555541254087,0.0,0.0,0.0,141.98388525864343,144.50742614421293,1.0,0.0,141.64451177113065,113.75000000000001,98.47264957264959,112.17757798281801,0.0,0.0,561.4918931089237,1.0,112.17757798281801,1.0,453.3533806269278,177.9978692152811,0.0,53.33669328954423,2.7815001397080494,53.33669328954423
0.19428571428571434,0.0005589036838519745,0.7955520059001788,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.332005338899142,0.0,118.39350103495345,0.0,1.0,0.0,0.0,0.0,0.0013061303463948676,0.0,0.0022032382849895837,0.0,0.0,0.0,0.0,0.0,0.0,0.0011835075104712984,0.0,0.0019700789040985166,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500007192604244e-05,0.0,18.0,1.0,1.0,39.92878479361908,0.0,1.0,0.25225811123466574,1.0,1.0,36.0,44.88758707241774,113.18809056346768,68.30050349104994,0.0,0.0,149.0515765029099,0.0,2.0,2.0,2.0,1.9986938696536052,2.0,1.9977967617150105,2.0,2.0,2.0,2.0,2.0,2.0,1.9988164924895289,2.0,1.9980299210959014,2.0,2.0,2.0,2767.446754479013,0.0,1.0,1124.132789059713,1885.0208606280512,0.0,0.0,1.0,0.0,0.0,-844.4416249289861,0.0,844.4416249289861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775001243158755,5.500001178619726,7.841620561094205,7.434953520037199,26.551576502909885,409.51034654391157,389.06534932846967,173.1136052451333,164.8705403398374,236.39674129877824,224.19480898863225,798.5756958723812,0.018818856369169724,0.01791030506495105,0.024220196215471855,0.02285904911103685,0.0,13.25183274679302,0.018405323259434753,15.332005338899142,60.2,94.75181996486917,0.0,94.75181996486917,1.0,191.27365774935922,0.0,24.47735183268476,23.077351832684762,24.048169683016518,22.648169683016516,24.47735183268476,23.077351832684762,24.048169683016518,22.648169683016516,94.25104303140256,0.0,0.0,0.0,0.0,0.0,94.25104303140256,0.0,2.4281708099851,0.0,7,5.160461110609355,13.222208368770168,8.061747258160812,1440.0,1885.0208606280512,1885.0208606280512,1885.0208606280512,2.4281708099851,1.927393876518483,0.0,0.0,0.0,135.562095795048,142.87274313347888,1.0,0.0,135.43878604613383,113.75000000000001,109.44529914529917,111.91324942005198,0.0,0.0,844.4416249289861,1.0,111.91324942005198,1.0,451.7463592272029,165.3541247183663,0.0,54.79058889668315,2.7796349782981586,54.79058889668315
0.11742961999699952,0.0008060936169300148,0.7486231860854051,8.076923076923078,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,23.333333333333336,0.0,0.0,13.018949701790959,0.0,121.80151931558412,0.0,1.0,0.0,0.0,0.0,0.0006530651982866114,0.0,0.00110158498191357,0.0,0.0,0.0,0.0,0.0,0.0,0.0005917537790700342,0.0,0.0009850071900312013,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4299992471933365e-05,0.0,18.0,1.0,1.0,39.72538409525728,0.0,1.0,0.12737695866837098,1.0,1.0,36.0,49.897359847861395,126.40844290301638,76.51108305515498,0.0,0.0,158.10263154636863,0.0,2.0,2.0,2.0,1.9993469348017134,2.0,1.9988984150180866,2.0,2.0,2.0,2.0,2.0,2.0,1.9994082462209297,2.0,1.9990149928099687,2.0,2.0,2.0,2769.556393609657,0.0,1.0,1121.135926468496,1862.5146481227846,0.0,0.0,1.0,0.0,0.0,-560.7856974035944,0.0,560.7856974035944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55000140837803,11.000001323143636,15.682981370173433,14.869647444673525,53.10263154636863,407.48135048657946,387.02633141856626,173.38643706046958,165.12949911693363,234.09491342610988,221.8968323016326,794.5076819051457,0.009409428178661326,0.00895515252750431,0.012109905307526576,0.01142933221679495,0.0,0.0,0.0,13.018949701790959,60.2,92.62495195844186,0.0,92.62495195844186,1.0,186.14191641654836,0.0,23.84515737512351,22.44515737512351,24.11770882794611,22.717708827946108,23.84515737512351,22.44515737512351,24.11770882794611,22.717708827946108,93.12573240613924,0.0,0.0,0.0,0.0,0.0,93.12573240613924,0.0,1.9273903622877213,0.0,8,5.009772775443658,13.220352339548699,8.210579564105041,1620.0,1862.5146481227846,1862.5146481227846,1862.5146481227848,1.9273903622877213,2.4281708099851,0.0,0.0,0.0,141.96732616888258,144.49973614936096,1.0,0.0,141.6280019555832,113.75000000000001,98.47264957264959,112.16714914479775,0.0,0.0,560.7856974035944,1.0,112.16714914479775,1.0,452.9464032762911,177.98028499070747,0.0,53.331477698113076,2.783955720342161,53.331477698113076
0.19428571428571434,0.0005596942663029236,0.7957811919030189,5.416666666666668,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,14.583333333333336,0.0,0.0,15.321191800966908,0.0,118.1645944190502,0.0,1.0,0.0,0.0,0.0,0.0013061299315748126,0.0,0.0022031500053016164,0.0,0.0,0.0,0.0,0.0,0.0,0.0011835071363360445,0.0,0.0019699956631464475,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0599993402138352e-05,0.0,18.0,1.0,1.0,39.928370042857104,0.0,1.0,0.252254884723444,1.0,1.0,36.0,55.05772719083464,139.63274688915433,84.5750196983197,0.0,0.0,149.05122837362913,0.0,2.0,2.0,2.0,1.9986938700684251,2.0,1.9977968499946985,2.0,2.0,2.0,2.0,2.0,2.0,1.9988164928636638,2.0,1.9980300043368535,2.0,2.0,2.0,2767.3656795454244,0.0,1.0,1124.1141338967877,1884.9662354211675,0.0,0.0,1.0,0.0,0.0,-842.9034096079981,0.0,842.9034096079981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.775000166808084,5.500000156640638,7.841447394952466,7.43478065522792,26.551228373629108,409.5061951202572,389.06120573688514,173.1135849050609,164.87052137809027,236.39261021519633,224.19068435879487,798.5674008571424,0.018818852657717513,0.017910301520921303,0.024219691888233905,0.02285854674116008,0.0,13.251746727777956,0.018405203788580494,15.321191800966908,60.2,94.74909269198915,0.0,94.74909269198915,1.0,191.19639885402904,0.0,24.476637073462122,23.07663707346212,24.04751881206707,22.647518812067073,24.476637073462122,23.07663707346212,24.04751881206707,22.647518812067073,94.24831177105838,0.0,0.0,0.0,0.0,0.0,94.24831177105838,0.0,2.428171283218482,0.0,9,5.1603673429732435,13.224303986137949,8.063936643164705,1800.0,1884.9662354211675,1884.9662354211675,1884.9662354211675,2.428171283218482,1.9273903622877215,0.0,0.0,0.0,135.56926289288558,142.9271956615329,1.0,0.0,135.6633011189954,113.75000000000001,109.44529914529917,112.14930591022937,0.0,0.0,842.9034096079981,1.0,112.14930591022937,1.0,451.97569131752164,165.5678262532956,0.0,54.78961620929516,2.7825246288124124,54.78961620929516
