N_P_star,N_UF_star,freeway_ttt,offramp_accepted_veh,offramp_blocked_veh,onramp_approach_queue_veh,onramp_transfer_veh,ramp_queue_veh,step,urban_ttt
469.1529,4000.0,5.140306640870634,36.150971454513204,0.0,86.06912859797673,101.64337625595992,20.262139762093625,0,16.20352798487092
495.21695,6000.0,7.42624734150197,45.169949448616514,0.0,126.50086858156438,206.71750597103934,11.109164539747024,1,27.954308387405145
495.21695,4622.6080643458345,7.81172683308776,47.30673323019367,0.0,220.3286642763295,161.08075402935808,8.024701811554053,2,36.272316204630194
495.21695,6000.0,7.4619278521860615,45.93413776765916,0.0,346.8691457705741,138.1971070292288,11.767052346402057,3,43.74396152392636
469.1529,6000.0,7.874819375656001,47.19160713140086,0.0,451.0245537540148,160.44796624987248,8.57984010723522,4,51.81498727012204
469.1529,4413.508252582906,8.216185957974517,47.8783775437203,0.0,585.6357987835452,153.47223308138044,9.971142584001743,5,58.82482085813093
469.1529,5228.432538360047,8.206358605182647,47.65883099011039,0.0,684.8269679075936,154.0905425213624,11.221709563816848,6,66.53875747834194
469.1529,6000.0,8.531932710937506,47.99606589495547,0.0,794.9077163060521,169.55180507180071,10.462780507898,7,72.80820083073355
495.21695,2729.6178085518527,8.042939712342367,45.26748655013813,0.0,912.636294261218,127.24631818422016,15.00400328475534,8,80.32741078700788
469.1529,5150.2783470690965,7.859857228755656,46.78241243384258,0.0,992.7473403073333,175.74168146775966,11.663114307618223,9,86.13452194529823
