B_in,B_out,CV_boundary,MaxMin_boundary,OverflowRatio_boundary,boundary_balance_controllable,boundary_balance_degenerate,boundary_empty_ratio,boundary_in_empty_ratio,boundary_in_load_veh,boundary_in_saturation_ratio,boundary_out_empty_ratio,boundary_out_load_veh,boundary_out_saturation_ratio,boundary_out_sink_veh,boundary_saturation_ratio,capacity_drop_active,capacity_drop_lane_loss_FW_E_last,capacity_drop_lane_loss_FW_W_last,coupling_aggregate_urban_model,coupling_freeway_substeps,coupling_movement_urban_model,coupling_nested_order_active,coupling_offramp_arrivals_accepted_veh,coupling_offramp_arrivals_rejected_veh,coupling_offramp_storage_active,coupling_onramp_sync_active,coupling_onramp_two_reservoir_active,coupling_urban_substeps,density_exceedance_count,density_projection_count,freeway_ttt,inbound_service_veh,lambda_eff_FW_E_last,lambda_eff_FW_W_last,mainline_exit_flow_total,mean_ramp_receiving_factor,mean_segment_flow,metering_over_release_flow,metering_shortfall_flow,metering_target_infeasible,movement_queue_model_active,movement_queue_projection_protected_veh,movement_queue_projection_veh,net_inflow,net_inflow_target,net_inflow_tracking_error,nuf_target_flow,offramp_blocked_flow_FW_E,offramp_blocked_flow_FW_W,offramp_blocked_flow_total,offramp_departures_OR_D_E_veh,offramp_departures_OR_D_W_veh,offramp_departures_OR_F_E_veh,offramp_departures_OR_F_W_veh,offramp_departures_veh,offramp_flow_FW_E,offramp_flow_FW_W,offramp_flow_total,offramp_occupancy_ratio_OR_D_E,offramp_occupancy_ratio_OR_D_W,offramp_occupancy_ratio_OR_F_E,offramp_occupancy_ratio_OR_F_W,offramp_storage_binding,onramp_approach_queue_veh,onramp_arrivals_veh,onramp_green_release_request_veh,onramp_green_release_shortfall_veh,onramp_green_releases_veh,onramp_two_reservoir_active,outbound_service_veh,queue_overflow_count,ramp_metering_release_actual_R_D_E_veh,ramp_metering_release_actual_R_D_W_veh,ramp_metering_release_actual_R_F_E_veh,ramp_metering_release_actual_R_F_W_veh,ramp_metering_release_request_R_D_E_veh,ramp_metering_release_request_R_D_W_veh,ramp_metering_release_request_R_F_E_veh,ramp_metering_release_request_R_F_W_veh,ramp_metering_release_request_veh,ramp_metering_release_shortfall_R_D_E_veh,ramp_metering_release_shortfall_R_D_W_veh,ramp_metering_release_shortfall_R_F_E_veh,ramp_metering_release_shortfall_R_F_W_veh,ramp_metering_release_shortfall_veh,ramp_metering_releases_veh,ramp_queue_overflow_count,ramp_queue_veh,speed_projection_count,step,time_sec,total_metering_error,total_metering_flow,total_no_meter_flow,total_ramp_queue_end_veh,total_ramp_queue_start_veh,urban_accumulation_abs_error_veh,urban_accumulation_error_veh,urban_accumulation_initial_error_veh,urban_accumulation_initial_veh,urban_accumulation_mean_veh,urban_accumulation_target_veh,urban_accumulation_veh,urban_demand_arrivals_veh,urban_gate_inflow_veh,urban_link_occupancy_veh,urban_net_inflow_target_veh_h,urban_net_inflow_tracking_error_veh_h,urban_storage_active,urban_storage_occupancy,urban_substep_active,urban_total_departures_veh,urban_total_vehicles_veh,urban_ttt
0.11025441858377061,0.000845433767674153,1.2075934577189127,20.222222222222214,0.0,1.0,0.0,0.0,0.0,66.02777777777777,0.0,0.0,26.413194444444446,0.0,34.36805555555556,0.0,1.0,0.00029710902941848527,0.0002821217361160687,0.0,18.0,1.0,1.0,40.61241976424672,0.0,1.0,1.0,1.0,36.0,0.0,0.0,6.086165933657861,372.686966081516,1.9997028909705814,1.9997178782638838,5956.4882320895185,1.0,3000.3593110174875,3423.4027777777774,0.0,0.0,1.0,0.0,0.0,3179.850432741431,-200.1033406306749,3379.9537733721063,0.0,0.0,0.0,0.0,6.489064171113163,6.368307758533735,6.489064171113163,6.368307758533735,25.714743859293797,411.2237673666143,401.02462791832,812.2483952849343,0.01929179323527291,0.018831614575605556,0.01929179323527291,0.018831614575605556,0.0,26.413194444444446,150.5,175.19444444444443,0.0,175.19444444444443,1.0,213.69444444444443,0.0,43.08506944444445,40.31423611111111,45.27083333333332,42.50000000000001,43.08506944444445,40.31423611111111,45.27083333333332,42.50000000000001,171.17013888888889,0.0,0.0,0.0,0.0,0.0,171.17013888888889,0.0,4.024305555555556,0.0,0,180.0,3423.4027777777774,3423.4027777777774,3423.402777777778,4.024305555555556,0.0,299.45709427934554,299.45709427934554,300.15501094601234,300.15501094601234,193.07408353157868,0.0,299.45709427934554,273.0,321.47222222222223,267.71403872379,-200.1033406306749,3379.9537733721063,1.0,267.71403872379,1.0,629.9959938592937,391.89806650156777,14.391213821640664
0.18144199480542617,0.0010650946264583738,0.8493773223186472,13.309164763869978,0.0,1.0,0.0,0.0,0.0,36.739027443901826,0.0,0.0,38.69051038347882,0.0,148.13617717354396,0.0,1.0,0.0005329706568550548,0.0004976928242516178,0.0,18.0,1.0,1.0,47.389655024933674,0.0,1.0,1.0,1.0,36.0,7.0,0.0,8.017915496425868,337.6155527761218,1.999467029343145,1.9995023071757483,6950.482736990276,0.9987237788640839,3320.6734669566094,4370.418764576065,0.0,0.0,1.0,0.0,0.0,-677.870063176083,-284.4138960016881,393.4561671743949,0.0,0.0,0.0,0.0,7.786169072171233,7.521105504244484,7.786169072171233,7.521105504244484,30.614549152831433,481.8186641599142,465.9744363387597,947.7931004986739,0.02759952151379337,0.026669464483608005,0.02759952151379337,0.026669464483608005,0.0,38.69051038347882,153.09778065954896,219.62466987822188,0.0,219.62466987822188,1.0,371.5090559349259,0.0,54.70611458287964,51.158287225775545,58.10218188862609,54.554354531521994,54.70611458287964,51.158287225775545,58.10218188862609,54.554354531521994,218.5209382288033,0.0,0.0,0.0,0.0,0.0,218.5209382288033,0.0,5.128037204974175,0.0,1,360.0,4370.418764576065,4370.418764576065,4370.418764576065,5.128037204974175,4.024305555555556,426.7543771586744,426.7543771586744,426.6208440025321,426.6208440025321,392.6839564446384,0.0,426.7543771586744,277.71225328941443,275.5996853486424,376.0440608322082,-284.4138960016881,393.4561671743949,1.0,376.0440608322082,1.0,947.3308708175273,502.183914986055,22.50708209137424
0.10598945383158018,0.0004953710608758821,0.7137324959528829,16.809253212518822,0.0,1.0,0.0,0.0,0.0,59.12720946999447,0.0,0.0,34.56633601962174,0.0,254.21542013815267,0.0,1.0,0.0005550132852750251,0.0005409223938265015,0.0,18.0,1.0,1.0,48.27292284537411,0.0,1.0,1.0,1.0,36.0,45.0,0.0,9.31048027734263,323.93990464445346,1.999444986714725,1.9994590776061736,7080.028683988202,0.9818833114091389,3381.791172637859,4665.02211966369,0.0,0.0,1.0,0.0,0.0,-2049.1523202549297,-274.093080555278,1775.0592396996517,0.0,0.0,0.0,0.0,16.175676286644194,15.790640063470772,16.175676286644194,15.790640063470772,63.93263270022993,483.6442326973637,481.81422421011837,965.458456907482,0.028167510768530024,0.02780700982985194,0.028167510768530024,0.02780700982985194,0.0,34.56633601962174,155.67954513748205,232.14068414403408,0.0,232.14068414403408,1.0,426.3975206572,0.0,58.17429894602703,54.566352956773244,62.05920003481901,58.451254045565236,58.17429894602703,54.566352956773244,62.05920003481901,58.451254045565236,233.25110598318452,0.0,0.0,0.0,0.0,0.0,233.25110598318452,0.0,4.017615365823734,0.0,2,540.0,4665.02211966369,4665.02211966369,4665.02211966369,4.017615365823734,5.128037204974175,408.52799446375434,408.52799446375434,411.139620832917,411.139620832917,436.66334462754355,0.0,408.52799446375434,282.3954539703162,243.9738304184364,335.4713260409852,-274.093080555278,1775.0592396996517,1.0,335.4713260409852,1.0,979.2940020073302,502.2215399533705,25.023705137297405
0.18064711010063567,0.0009998369247462002,0.8330890409097333,13.755266905631915,0.0,1.0,0.0,0.0,0.0,38.06170608715139,0.0,0.0,41.31480631215726,0.0,236.9507123335531,0.0,1.0,0.00045021953365414417,0.000550197340764163,0.0,18.0,1.0,1.0,45.09275165735967,0.0,1.0,1.0,1.0,36.0,68.0,0.0,11.705088128159902,339.8581853176968,1.9995497804663458,1.9994498026592358,6613.603576412755,0.9234449014133427,3214.0080633316156,4764.96609379708,0.0,0.0,1.0,0.0,0.0,-2131.231665325623,-290.9986634341694,1840.2330018914536,0.0,0.0,0.0,0.0,7.789928097422447,8.096048593411549,7.789928097422447,8.096048593411549,31.77195338166799,417.88034067641576,483.9746924707781,901.8550331471938,0.02530731012481311,0.028045405678099735,0.02530731012481311,0.028045405678099735,0.0,41.31480631215726,158.22937599726907,239.48992135121995,0.0,239.48992135121995,1.0,446.41976858397794,0.0,59.834027830025526,56.166628731541486,62.95752361338551,59.29012451490148,59.834027830025526,56.166628731541486,62.95752361338551,59.29012451490148,238.248304689854,0.0,0.0,0.0,0.0,0.0,238.248304689854,0.0,5.259232027189649,0.0,3,720.0,4764.96609379708,4764.96609379708,4764.96609379708,5.259232027189649,4.017615365823734,437.11501732678386,437.11501732678386,436.49799515125403,436.49799515125403,439.4255556295199,0.0,437.11501732678386,287.02072855318573,275.6254381370123,381.22603730308504,-290.9986634341694,1840.2330018914536,1.0,381.22603730308504,1.0,1025.847945658925,516.4915297260926,25.056276886295958
0.10565020726784538,0.00048728217952992425,0.7225892539378447,17.354735754890438,0.0,1.0,0.0,0.0,0.0,61.134305491284906,0.0,0.0,35.82125519920631,0.0,259.8730392982677,0.0,1.0,0.0001757319223447561,0.0005058061450497044,0.0,18.0,1.0,1.0,34.17242282485952,0.0,1.0,1.0,1.0,36.0,90.0,0.0,17.219760982421914,322.231765854938,1.9998242680776552,1.9994941938549502,5011.9553476460605,0.8026170036700073,2500.8187876334964,4796.91424183128,0.0,0.0,1.0,0.0,0.0,-2209.610882426957,-272.8474755538041,1936.7634068731527,0.0,0.0,0.0,0.0,11.061968725707153,15.81043356274891,11.061968725707153,15.81043356274891,53.74480457691213,228.34951754089747,455.09893895629256,683.4484564971901,0.015429372007255459,0.026878149709508952,0.015429372007255459,0.026878149709508952,0.0,35.82125519920631,160.73155268375453,239.31257310967158,0.0,239.31257310967158,1.0,432.71230997628584,0.0,59.93309653377471,56.20727639716843,63.41245210961732,60.29288705100357,59.93309653377471,56.20727639716843,63.41245210961732,60.29288705100357,239.84571209156402,0.0,0.0,0.0,0.0,0.0,239.84571209156402,0.0,4.726093045297192,13.0,4,900.0,4796.91424183128,4796.91424183128,4796.91424183128,4.726093045297192,5.259232027189649,407.67506217684576,407.67506217684576,409.27121333070613,409.27121333070613,437.98846139115057,0.0,407.67506217684576,291.5595606821594,251.93321332720728,333.48339244283625,-272.8474755538041,1936.7634068731527,1.0,333.48339244283625,1.0,993.1874115828368,504.630622867337,25.25455802285199
0.17993356865546994,0.000989905155771298,0.9218805152539099,14.184823812824188,0.0,1.0,0.0,0.0,0.0,39.33532863682019,0.0,0.0,42.83392082516551,0.0,236.4972073692585,0.0,1.0,4.4645141136161965e-05,0.0003167378427643265,0.0,18.0,1.0,1.0,23.890861456316365,0.0,1.0,1.0,1.0,36.0,98.0,0.0,28.23493109343942,336.17484221012023,1.9999553548588638,1.9996832621572358,3503.9930135930676,0.5685707847266848,1974.6677804541807,4266.917845078522,0.0,0.0,1.0,0.0,0.0,-2405.847958233976,-280.93478761298405,2124.913170620992,0.0,0.0,0.0,0.0,2.2844196606199505,6.911529543284139,2.2844196606199505,6.911529543284139,18.39189840780818,142.93464893176827,334.8825801945591,477.81722912632745,0.007944053347942112,0.02109500739675734,0.007944053347942112,0.02109500739675734,0.0,42.83392082516551,163.17064844560815,247.0861126237343,0.0,247.0861126237343,1.0,456.46724012181903,0.0,46.78357672537328,57.958534146086585,47.430423553824106,61.17335782864215,46.78357672537328,57.958534146086585,47.430423553824106,61.17335782864215,213.34589225392614,0.0,0.0,0.0,0.0,0.0,213.34589225392614,0.0,38.46631341510536,38.0,5,1080.0,4266.917845078522,4266.917845078522,4266.917845078522,38.46631341510536,4.726093045297192,422.2952492432917,422.2952492432917,421.40218141947605,421.40218141947605,429.23901814255925,0.0,422.2952492432917,295.9839669478473,284.2986440703553,378.4357364650107,-280.93478761298405,2124.913170620992,1.0,378.4357364650107,1.0,1033.3606444380798,504.4644987052775,24.71463062788179
0.10534839439823493,0.0004566120774641691,0.7226072100274584,17.873016036568877,0.0,1.0,0.0,0.0,0.0,63.04131114310174,0.0,0.0,36.69271738356579,0.0,255.38159596126064,0.0,1.0,7.492849719464228e-05,7.842334085700959e-05,0.0,18.0,1.0,1.0,16.907850803128184,0.0,1.0,1.0,1.0,36.0,108.0,0.0,42.71736043897456,303.41102201493777,1.9999250715028056,1.999921576659143,2479.818117792134,0.3386306662349031,1575.6093164906379,3042.9240926254524,0.0,0.0,1.0,0.0,0.0,-2547.114607486945,-258.2715964355804,2288.8430110513646,0.0,0.0,0.0,0.0,5.540319262629781,7.884848290801296,5.540319262629781,7.884848290801296,26.850335106862154,182.92362939550313,155.2333866670606,338.15701606256374,0.010335753389834605,0.010168614370221903,0.010335753389834605,0.010168614370221903,0.0,36.69271738356579,165.5316254463764,246.38287386682856,0.0,246.38287386682856,1.0,430.76675238928505,0.0,17.839459972248175,56.92326025851822,17.839459972248175,59.544024428258055,17.839459972248175,56.92326025851822,17.839459972248175,59.544024428258055,152.1462046312726,0.0,0.0,0.0,0.0,0.0,152.1462046312726,0.0,132.70298265066123,59.0,6,1260.0,3042.9240926254524,3042.9240926254524,3042.9240926254524,132.70298265066123,38.46631341510536,385.92361907985924,385.92361907985924,387.4073946533706,387.4073946533706,418.96609078077785,0.0,385.92361907985924,300.2666694143572,259.5125793039638,309.8302398519143,-258.2715964355804,2288.8430110513646,1.0,309.8302398519143,1.0,966.7613734076051,485.6576476065268,24.455552951774433
0.17930682083389116,0.001088864268673051,0.9885603373179144,14.587258368774071,0.0,1.0,0.0,0.0,0.0,40.528534278824466,0.0,0.0,43.98563815692943,0.0,221.817898546285,0.0,1.0,9.43329489370765e-05,5.7248727076809734e-05,0.0,18.0,1.0,1.0,18.33609393395468,0.0,1.0,1.0,1.0,36.0,108.0,0.0,58.983814825661106,337.9930640194562,1.9999056670510629,1.999942751272923,2689.293776980019,0.127691887606045,1752.1499560496313,1455.1848827676602,0.0,0.0,1.0,0.0,0.0,-2364.938828010475,-277.14495032913146,2087.7938776813435,0.0,0.0,0.0,0.0,3.2375696856552048,2.311941993514334,3.2375696856552048,2.311941993514334,11.099023358339076,203.27395941807467,163.44791926101882,366.7218786790935,0.011605049785544958,0.009006264177727874,0.011605049785544958,0.009006264177727874,0.0,43.98563815692943,167.79992747774506,252.816914595751,0.0,252.816914595751,1.0,456.24000541998,0.0,3.2911721565014362,32.69280835134062,3.2911721565014362,33.48409147403953,3.2911721565014362,32.69280835134062,3.2911721565014362,33.48409147403953,72.75924413838301,0.0,0.0,0.0,0.0,0.0,72.75924413838301,0.0,312.76065310802903,71.0,7,1440.0,1455.1848827676602,1455.1848827676602,1455.1848827676604,312.76065310802903,132.70298265066123,416.8474771199444,416.8474771199444,415.7174254936972,415.7174254936972,415.48321143013345,0.0,416.8474771199444,304.3812637968399,292.44740670053915,378.94971603161446,-277.14495032913146,2087.7938776813435,1.0,378.94971603161446,1.0,1029.3236206803717,501.3616495556984,24.1551115364186
0.10508600215791292,0.07133200858927213,0.7199715594096403,18.35133227694559,0.0,1.0,0.0,0.0,0.0,64.80126961730836,0.0,0.0,59.110556787341594,0.0,252.9066849298792,0.0,1.0,0.00010567389205964585,8.289503646377285e-05,0.0,18.0,1.0,1.0,20.254451301568846,0.0,1.0,1.0,1.0,36.0,108.0,0.0,74.11151932338653,309.93507990244433,1.9998943261079403,1.999917104963536,2970.6528575634297,0.040268577599938994,1844.4022565341122,463.89401395129727,0.0,0.0,1.0,0.0,0.0,-2050.1027404126517,-262.6421310024787,1787.460609410173,0.0,0.0,0.0,0.0,6.970754632483889,5.981961861637254,6.970754632483889,5.981961861637254,25.905432988242282,213.9234672383997,191.16555879297707,405.08902603137676,0.01228614744770142,0.010877883604790115,0.01228614744770142,0.010877883604790115,0.0,59.110556787341594,169.96156970340377,252.54026741245644,21.230826647459384,231.30944076499705,1.0,412.4402169230769,0.0,0.0,11.597350348782431,0.0,11.597350348782431,0.0,11.597350348782431,0.0,11.597350348782431,23.194700697564862,0.0,0.0,0.0,0.0,0.0,23.194700697564862,0.0,520.8753931754616,68.0,8,1620.0,463.89401395129727,463.89401395129727,463.89401395129727,520.8753931754616,312.76065310802903,391.6804255407761,391.6804255407761,393.9631965037181,393.9631965037181,420.0345309345214,0.0,391.6804255407761,308.3023822526859,266.5252992038847,313.59361082254964,-262.6421310024787,1787.460609410173,1.0,313.59361082254964,1.0,954.7869016785671,515.592251945426,24.812637326136162
0.06979614096550238,0.15042491355439785,0.7395034418169711,14.952661299110382,0.0,1.0,0.0,0.0,0.0,59.273992641419376,0.0,0.0,181.7926754374691,0.0,223.8128884127729,0.0,1.0,0.00011491493869708602,9.793696333156483e-05,0.0,18.0,1.0,1.0,21.45988263745319,0.0,1.0,1.0,1.0,36.0,108.0,0.0,84.74703882569816,331.4973764472511,1.999885085061303,1.9999020630366684,3147.4494534931346,0.004402778904043573,1929.8369415257216,50.72001297458197,0.0,0.0,1.0,0.0,0.0,-25.196127693819108,-286.35109920522103,261.1549715114019,0.0,0.0,0.0,0.0,3.6491903520977673,3.332934492227917,3.6491903520977673,3.332934492227917,13.96424968865137,222.85662733555873,206.34102541350515,429.1976527490639,0.012812970060742047,0.011827259008267683,0.012812970060742047,0.011827259008267683,0.0,181.7926754374691,172.00322488021237,343.3122407101661,217.77777777777777,125.53446293238832,1.0,332.7571828319421,0.0,0.0,1.2680003243645492,0.0,1.2680003243645492,0.0,1.2680003243645492,0.0,1.2680003243645492,2.5360006487290985,0.0,0.0,0.0,0.0,0.0,2.5360006487290985,0.0,643.8738554591206,77.0,9,1800.0,50.72001297458197,50.72001297458197,50.72001297458197,643.8738554591206,520.8753931754616,430.59149240639647,430.59149240639647,429.5266488078316,429.5266488078316,427.0418682093966,0.0,430.59149240639647,312.0058497827108,299.871076447416,390.183482341557,-286.35109920522103,261.1549715114019,1.0,390.183482341557,1.0,924.1215708088783,671.658160485285,29.54512132948365
